499
70 40
44.3864 36.3116 2
38.8284 23.4703 2
25.1657 24.0751 2
40.4113 32.0356 2
20.1897 48.2132 2
32.1965 21.571 2
43.5486 39.6053 2
27.0476 34.4285 2
24.2607 34.0424 2
47.2249 31.4694 2
24.5672 24.4137 2
47.2998 37.9687 2
30.1704 30.5441 2
27.0718 22.4926 2
32.0569 46.2162 2
20.1974 25.6106 2
23.8984 35.8981 2
24.5323 49.8988 2
29.0027 23.8765 2
35.1494 28.8106 2
37.8149 25.869 2
22.5985 27.2784 2
32.7117 42.3778 2
30.9136 43.9894 2
41.7938 26.8087 2
23.4201 21.9457 2
37.7223 44.0563 2
33.6715 23.2449 2
33.7228 34.609 2
44.5785 34.1629 2
25.9644 23.203 2
27.7157 24.2487 2
45.8348 38.3992 2
44.6412 21.1681 2
45.8095 43.1051 2
36.302 43.7274 2
44.7377 48.2657 2
20.5677 31.0115 2
20.4824 37.2243 2
42.0622 41.0674 2
47.312 20.115 2
36.9556 37.1182 2
24.4655 29.9184 2
30.3241 25.8121 2
29.6006 20.2054 2
23.4789 26.9268 2
48.0614 30.3792 2
49.2796 22.4102 2
22.8416 32.9746 2
47.7847 28.4345 2
22.4944 48.7727 2
48.8851 33.6728 2
33.916 28.6484 2
48.2875 25.5427 2
31.0534 27.3935 2
35.5448 24.2684 2
26.5855 26.5008 2
43.0635 31.4686 2
30.4469 21.4825 2
33.3877 38.8388 2
20.8616 31.8567 2
20.9805 20.9752 2
30.555 31.3009 2
41.9344 32.8635 2
32.6566 40.0511 2
38.1953 36.049 2
37.4163 24.6203 2
29.5705 36.67 2
23.5397 47.0618 2
44.7486 39.7162 2
42.5333 36.3249 2
28.8128 30.4765 2
25.2216 48.8368 2
32.6554 40.5505 2
45.8434 28.1097 2
21.333 28.4534 2
23.8226 36.8408 2
41.315 20.08 2
21.8127 22.4456 2
37.6461 42.0792 2
47.084 47.7144 2
22.2385 33.2025 2
36.1356 35.5262 2
49.7446 26.3767 2
35.3466 47.2689 2
28.392 21.3903 2
37.9243 23.9119 2
41.4412 38.9568 2
26.8183 32.6012 2
22.5313 48.1754 2
47.3754 37.9401 2
22.0871 33.226 2
23.1185 40.5549 2
29.0396 36.1372 2
73.1002 79.4037 2
84.7887 79.7551 2
81.7913 86.2239 2
73.6863 74.2382 2
75.4182 80.175 2
74.9451 88.4605 2
78.0272 82.0721 2
89.7033 80.1502 2
81.6179 74.1421 2
74.3211 82.1244 2
89.2994 73.1482 2
78.4966 80.8407 2
77.1908 76.3248 2
70.0787 86.0551 2
87.8356 87.4643 2
89.6546 85.279 2
87.2864 89.2526 2
76.9521 88.589 2
75.5773 80.7384 2
85.3838 89.3565 2
82.4808 71.6064 2
70.5598 83.7819 2
87.485 79.3312 2
85.22 71.0885 2
70.8021 79.2974 2
72.5273 88.3137 2
79.7775 80.296 2
77.364 70.7565 2
70.8501 86.3243 2
79.415 85.235 2
84.4928 76.9707 2
83.5177 79.6473 2
88.5666 89.9178 2
85.7193 87.9646 2
73.5126 71.3248 2
88.3919 89.421 2
82.7904 89.3622 2
85.5265 86.4226 2
72.3356 86.155 2
80.7173 88.9602 2
84.8025 72.2361 2
78.8402 71.1237 2
81.0772 83.8409 2
77.9819 77.7483 2
73.6161 81.1388 2
89.4354 80.1567 2
83.3441 85.5151 2
75.6074 70.2776 2
77.1151 89.3423 2
78.4301 80.0876 2
80.2922 75.8098 2
87.5661 81.6563 2
79.6279 80.9538 2
77.4087 74.0915 2
75.9291 73.9471 2
71.0504 85.2637 2
76.8895 78.6378 2
79.7296 78.3022 2
79.3747 83.7664 2
76.1087 74.9228 2
79.3483 75.3688 2
85.8335 84.6274 2
76.3867 80.9989 2
72.6803 81.9225 2
76.1847 74.2911 2
87.8874 83.7559 2
85.5459 86.1581 2
89.4099 75.3847 2
77.4302 82.5606 2
82.7718 81.5009 2
87.314 87.2617 2
85.4655 89.4614 2
82.0065 75.6791 2
82.7574 74.2926 2
84.1657 89.6201 2
70.0314 77.1275 2
83.0689 84.7397 2
84.0326 80.947 2
78.9268 79.6337 2
80.5183 71.0301 2
71.008 83.9726 2
75.2812 79.5319 2
73.5352 77.8165 2
87.0156 79.966 2
73.8575 87.669 2
79.9937 73.4457 2
80.026 88.4312 2
76.4126 75.548 2
85.8774 87.324 2
89.0638 74.5581 2
84.6626 79.7388 2
71.4242 75.4202 2
79.4655 74.4467 2
76.7822 82.9894 2
85.6153 86.7737 2
86.8222 80.0693 2
80.1131 82.5047 2
89.379 76.0987 2
81.9035 87.9149 2
88.9513 72.6403 2
92.5909 80.0433 2
86.7862 83.711 2
83.1514 91.319 2
87.6085 88.0524 2
92.7639 86.5161 2
94.6937 81.204 2
99.1691 80.9928 2
94.4375 89.8165 2
83.6163 95.496 2
83.3685 88.3604 2
92.0809 99.3222 2
95.3031 91.4204 2
99.0472 85.7396 2
95.4796 96.129 2
87.1273 84.0324 2
81.0134 86.425 2
97.0785 86.7219 2
90.256 83.0105 2
98.1513 96.345 2
86.8895 84.3247 2
82.0258 98.9707 2
89 83.7031 2
80.4141 88.4668 2
88.3602 93.5594 2
95.9324 92.1458 2
80.5965 92.0964 2
91.4519 94.5103 2
94.4683 90.0421 2
92.8113 98.2407 2
88.7272 81.0174 2
89.931 94.5372 2
89.3359 93.6392 2
85.1326 93.3031 2
84.3334 97.0716 2
83.3686 96.8014 2
96.0605 94.495 2
93.3103 99.0843 2
99.7949 88.8243 2
84.0572 98.2927 2
86.994 98.105 2
91.162 99.965 2
88.1669 82.2879 2
85.9222 83.4369 2
90.7381 99.8897 2
89.983 98.6224 2
94.509 92.4532 2
83.9295 97.9734 2
84.3608 92.148 2
87.8518 83.2273 2
99.292 98.0492 2
96.671 90.7145 2
87.7484 83.7546 2
86.0867 81.533 2
82.5335 87.3296 2
80.7551 80.6861 2
96.5452 93.172 2
88.3323 91.5035 2
89.0976 96.4455 2
82.1226 91.9552 2
88.176 88.8141 2
89.697 88.1654 2
89.5983 91.5249 2
80.3025 81.1115 2
92.093 98.3621 2
97.9735 93.9042 2
94.7529 81.9671 2
84.7929 84.8117 2
87.3294 86.7915 2
81.9044 86.793 2
83.1803 86.2205 2
89.9071 81.4441 2
90.3741 83.7882 2
84.4799 87.8799 2
93.0738 84.8753 2
96.6476 96.9796 2
90.1019 83.486 2
90.6972 96.9626 2
96.6676 92.6743 2
88.0059 90.774 2
94.2258 98.7848 2
97.4362 85.8361 2
81.2522 99.2612 2
92.1839 88.8237 2
94.7976 88.4491 2
93.4254 97.8126 2
80.2014 81.5949 2
97.0965 81.0307 2
88.2817 96.351 2
98.6006 82.3388 2
99.7041 87.1751 2
84.2824 83.9445 2
96.809 92.5136 2
93.255 98.1789 2
96.8293 85.3988 2
84.785 93.3953 2
84.5701 92.5098 2
96.1791 97.5552 2
86.675 81.8002 2
94.8083 91.5304 2
85.8291 89.3215 2
1.5647 88.8122 2
1.8225 87.776 2
16.072 81.5553 2
19.5543 89.8549 2
2.0599 86.005 2
9.9966 85.8576 2
13.6279 83.3943 2
13.8296 81.5783 2
0.7751 88.6342 2
4.4842 86.5445 2
13.617 84.1913 2
16.4864 81.6235 2
17.8246 84.0918 2
11.8372 87.4011 2
1.1933 81.8445 2
16.2773 81.3093 2
6.7503 86.812 2
1.983 86.3665 2
5.091 83.7862 2
2.625 81.2761 2
19.4915 88.9148 2
15.9151 82.9337 2
2.696 85.7661 2
0.029 82.9455 2
17.8311 84.5721 2
17.0206 82.7787 2
14.2245 83.0966 2
0.2473 82.0871 2
11.6247 87.7046 2
5.1015 81.8103 2
10.6041 85.0219 2
8.8756 85.3213 2
15.4215 81.5375 2
9.522 88.7288 2
18.7876 82.3448 2
13.2856 89.4879 2
19.7188 83.0222 2
14.2132 82.4414 2
7.6764 88.6806 2
17.1642 87.7833 2
17.0519 88.8308 2
12.6448 83.0865 2
6.0677 84.3942 2
3.3964 83.4982 2
16.887 83.4344 2
9.2565 85.6186 2
5.1953 87.1361 2
2.5389 82.9669 2
5.387 87.7604 2
7.4797 86.7529 2
94.4757 9.4701 2
29.7505 96.621 2
17.7167 97.5636 2
1.0919 90.7016 2
25.0595 61.5431 2
97.0848 81.6578 2
78.1743 38.6355 2
22.1476 14.8515 2
28.6149 8.2266 2
73.6361 68.0431 2
84.5964 57.5663 2
73.1545 60.0435 2
84.9979 3.9891 2
27.0169 46.6583 2
26.3736 85.6358 2
91.1956 46.5873 2
59.4827 70.1321 2
28.4031 32.2444 2
52.9148 12.3625 2
97.6128 23.6668 2
7.7403 89.8119 2
39.3354 89.658 2
92.0943 24.688 2
93.093 71.3467 2
30.7692 16.7931 2
64.954 37.309 2
47.0351 69.5204 2
84.8772 45.0654 2
4.1027 5.9391 2
44.1821 62.8241 2
73.9225 9.6395 2
44.9743 74.4953 2
43.1416 9.2079 2
25.8602 58.6207 2
72.5026 72.4828 2
49.5234 55.0957 2
54.1532 48.4548 2
99.2739 52.0431 2
57.0413 9.9678 2
92.9329 22.8145 2
84.7658 77.8153 2
63.7544 71.2264 2
19.3715 86.9483 2
80.252 96.9762 2
88.2673 94.5543 2
27.2789 43.4795 2
77.6803 63.0066 2
23.9463 67.9458 2
49.2766 27.3707 2
10.8331 85.8288 2
