399
2.28315 35.5085
95.9404 38.2332 29.865927
65.9332 98.9174 29.865927
47.522 42.292 29.865927
73.4709 7.6166 29.865927
84.4594 85.6238 29.865927
1.02508 82.9527 29.865927
35.9094 68.8825 29.865927
90.11 20.7153 29.865927
60.7208 77.8844 29.865927
68.2389 8.47105 29.865927
84.0931 75.7357 29.865927
44.9959 88.3516 29.865927
72.565 40.2263 29.865927
88.2698 14.9994 29.865927
42.987 22.9253 29.865927
98.0879 82.1977 29.865927
57.8122 54.5104 29.865927
54.169 81.8375 29.865927
50.9211 16.4053 29.865927
87.5589 25.1226 29.865927
10.1219 82.045 29.865927
48.5894 0.54797 29.865927
13.4 22.8874 29.865927
16.7243 94.3593 29.865927
15.6372 44.5891 29.865927
26.7979 6.90196 29.865927
47.6475 71.1843 29.865927
45.6946 80.9262 29.865927
21.7245 2.01127 29.865927
16.5471 81.1813 29.865927
38.1612 45.7549 29.865927
31.0765 22.0815 29.865927
0.219756 2.58493 29.865927
13.5318 57.9262 29.865927
25.7714 33.2927 29.865927
67.8108 54.6502 29.865927
17.6011 61.1721 29.865927
56.0389 33.1015 29.865927
41.6783 52.1535 29.865927
85.2354 42.0312 29.865927
85.0689 32.1301 29.865927
74.5771 5.70821 29.865927
10.4725 58.878 29.865927
6.43447 8.70233 29.865927
41.7205 19.4188 29.865927
88.4474 55.9131 29.865927
86.8707 18.0065 29.865927
26.2003 42.5604 29.865927
66.9764 66.2314 29.865927
42.0178 3.44287 29.865927
42.4972 23.9973 29.865927
61.5069 0.482106 29.865927
96.7473 23.5618 29.865927
18.064 96.3276 29.865927
15.3897 25.3897 29.865927
13.8308 54.4775 29.865927
2.38826 24.0295 29.865927
70.1018 4.34543 29.865927
95.1537 79.2325 29.865927
19.0116 0.977048 29.865927
34.7579 99.7518 29.865927
33.1085 0.882753 29.865927
54.7387 20.4852 29.865927
77.6794 29.1288 29.865927
75.6586 91.7899 29.865927
17.2306 77.2747 29.865927
8.57052 3.36732 29.865927
90.4883 12.6216 29.865927
8.75416 38.928 29.865927
2.19732 10.251 29.865927
41.7302 58.1199 29.865927
20.5641 47.7219 29.865927
48.6743 62.5481 29.865927
37.2177 7.79249 29.865927
11.7937 48.0467 29.865927
29.5533 92.3189 29.865927
87.9339 96.7331 29.865927
88.9914 10.7701 29.865927
63.6977 85.2552 29.865927
38.2491 9.61738 29.865927
13.4598 41.6191 29.865927
75.9957 81.402 29.865927
4.45069 94.0863 29.865927
24.4594 47.3987 29.865927
64.2573 58.953 29.865927
22.8193 53.7552 29.865927
64.5769 3.66176 29.865927
88.1955 43.6361 29.865927
68.0574 15.6194 29.865927
81.1997 46.621 29.865927
96.3481 58.4969 29.865927
31.2678 61.1344 29.865927
85.3959 62.1638 29.865927
51.8363 98.9629 29.865927
27.2482 20.2425 29.865927
76.2214 75.1456 29.865927
64.8783 60.379 29.865927
78.3667 74.2083 29.865927
39.9475 19.2268 29.865927
3.24988 93.8751 29.865927
81.4209 43.6493 29.865927
29.1053 29.2049 29.865927
60.7013 1.36116 29.865927
9.27453 43.3967 29.865927
76.9072 18.2917 29.865927
17.5856 40.8861 29.865927
34.4656 38.8185 29.865927
22.7183 34.3604 29.865927
49.1148 32.8614 29.865927
2.55217 66.9796 29.865927
78.906 18.0381 29.865927
98.0725 73.509 29.865927
5.81823 20.7452 29.865927
19.5262 30.4483 29.865927
54.3707 99.6057 29.865927
55.717 37.8511 29.865927
25.6513 60.6643 29.865927
80.5435 37.2793 29.865927
46.2037 41.7062 29.865927
81.8209 62.9891 29.865927
41.546 82.3742 29.865927
20.3288 28.022 29.865927
32.5896 90.759 29.865927
51.2472 90.6526 29.865927
82.6909 80.2719 29.865927
37.4105 49.4356 29.865927
59.9164 61.9972 29.865927
32.7353 38.4372 29.865927
36.0033 17.5038 29.865927
80.9911 75.8316 29.865927
26.0672 21.3383 29.865927
93.4248 68.5015 29.865927
17.6023 36.5196 29.865927
60.6972 35.5066 29.865927
66.7645 81.0279 29.865927
85.2864 82.465 29.865927
74.632 5.60444 29.865927
9.35555 53.1101 29.865927
81.8774 60.6902 29.865927
74.6616 49.1772 29.865927
23.1083 96.0553 29.865927
68.3546 93.0491 29.865927
43.1006 68.5786 29.865927
70.983 56.1077 29.865927
45.2184 66.3382 29.865927
38.4806 81.2568 29.865927
88.6343 0.494442 29.865927
5.25835 27.1001 29.865927
15.2733 95.1553 29.865927
80.8889 76.3527 29.865927
77.5352 78.0347 29.865927
17.8085 51.9553 29.865927
98.8743 25.646 29.865927
11.4258 37.7412 29.865927
23.6126 49.4214 29.865927
31.4339 43.8079 29.865927
27.3595 17.3028 29.865927
4.99968 74.2733 29.865927
0.642906 35.395 29.865927
54.0007 52.8659 29.865927
78.6058 43.2582 29.865927
99.5164 7.77478 29.865927
50.9984 83.4341 29.865927
89.036 30.7257 29.865927
30.4468 53.5688 29.865927
47.3917 2.23053 29.865927
86.8559 48.4797 29.865927
9.17265 66.1356 29.865927
61.6789 74.8507 29.865927
41.4131 74.8199 29.865927
23.6206 68.344 29.865927
97.4766 17.1802 29.865927
73.2088 32.0501 29.865927
33.4192 59.483 29.865927
56.1254 1.40532 29.865927
3.30116 54.5758 29.865927
45.1636 79.7971 29.865927
19.7287 0.198716 29.865927
23.6339 40.0124 29.865927
74.7866 36.0265 29.865927
43.0779 81.6476 29.865927
2.1823 25.6845 29.865927
34.4638 23.0393 29.865927
75.4786 92.9344 29.865927
25.7178 17.895 29.865927
23.3293 78.9181 29.865927
10.9638 55.5178 29.865927
81.8496 38.8539 29.865927
43.8962 13.6901 29.865927
34.4937 83.7515 29.865927
92.0634 46.0336 29.865927
95.0473 3.39817 29.865927
12.3803 91.1149 29.865927
82.6839 23.4883 29.865927
96.7716 16.6523 29.865927
76.3859 55.8636 29.865927
47.7087 83.4773 29.865927
18.9042 62.1271 29.865927
50.0418 88.5256 29.865927
80.7777 87.9354 29.865927
0.613562 12.2624 29.865927
68.0526 97.9535 29.865927
75.2455 17.3084 29.865927
74.0572 35.987 29.865927
49.4045 19.961 29.865927
22.5447 55.6169 29.865927
78.2186 68.7569 29.865927
55.9929 17.1432 29.865927
46.3399 71.17 29.865927
9.96077 19.2347 29.865927
25.7615 81.4539 29.865927
4.28894 92.6489 29.865927
17.2907 17.3232 29.865927
48.3206 81.4332 29.865927
53.7144 89.3849 29.865927
0.299018 97.3272 29.865927
28.6889 43.6077 29.865927
3.44571 28.2052 29.865927
38.2173 22.874 29.865927
40.7053 85.7824 29.865927
95.7659 2.55349 29.865927
53.4254 44.9898 29.865927
89.1084 77.1611 29.865927
60.9907 71.4945 29.865927
80.0506 36.8529 29.865927
0.65945 19.6999 29.865927
12.2621 43.6923 29.865927
51.793 64.9464 29.865927
23.5387 4.13129 29.865927
60.356 72.3736 29.865927
91.0373 94.8618 29.865927
49.8328 92.6571 29.865927
54.8665 95.2849 29.865927
77.911 9.90186 29.865927
58.2097 7.56071 29.865927
21.4744 8.21886 29.865927
56.0439 62.2937 29.865927
69.3672 55.5594 29.865927
9.0496 1.67955 29.865927
76.05 41.1841 29.865927
62.6521 52.6724 29.865927
99.5853 23.4577 29.865927
91.8947 87.6684 29.865927
98.9579 4.73211 29.865927
37.7688 31.4408 29.865927
96.1419 41.3034 29.865927
82.5413 70.9361 29.865927
82.7455 58.0479 29.865927
3.57801 99.0366 29.865927
62.0154 28.1819 29.865927
10.9524 12.0779 29.865927
73.8931 82.0767 29.865927
27.4222 25.8428 29.865927
8.25408 64.3565 29.865927
59.2712 76.4167 29.865927
72.4782 47.1166 29.865927
77.8131 90.2453 29.865927
88.5712 66.6382 29.865927
2.68873 16.3883 29.865927
74.1314 97.2935 29.865927
16.576 71.2313 29.865927
25.6231 12.6549 29.865927
92.7385 89.9534 29.865927
52.4925 5.37248 29.865927
7.21925 42.3799 29.865927
36.723 86.3354 29.865927
34.9224 79.9328 29.865927
12.7116 4.29147 29.865927
58.7637 13.9566 29.865927
