399
2.28315 35.5085
15.6993 18.7479 9.955309
18.6101 90.3489 9.955309
74.5996 81.8744 9.955309
67.267 14.1516 9.955309
79.5061 49.6701 9.955309
29.8827 79.684 9.955309
9.16001 37.8018 9.955309
91.7898 10.5225 9.955309
37.0272 27.4581 9.955309
78.9206 73.8168 9.955309
80.035 15.8589 9.955309
74.8357 53.7031 9.955309
48.6979 8.85907 9.955309
14.8737 9.51072 9.955309
23.1984 1.0131 9.955309
97.2905 22.0419 9.955309
4.056 25.9589 9.955309
19.247 29.2712 9.955309
2.40393 50.9808 9.955309
31.6686 31.1822 9.955309
49.4944 16.327 9.955309
52.5118 68.1256 9.955309
83.5669 88.2708 9.955309
77.5205 18.1054 9.955309
10.9477 2.73525 9.955309
65.3011 67.1869 9.955309
62.8285 19.7058 9.955309
0.194865 71.2335 9.955309
73.064 44.6995 9.955309
58.0371 93.3465 9.955309
37.7453 86.3505 9.955309
25.8125 25.1372 9.955309
65.9297 69.3415 9.955309
70.0979 43.9308 9.955309
80.1207 32.7664 9.955309
75.5117 58.1702 9.955309
16.8354 77.4785 9.955309
60.771 67.3196 9.955309
56.9788 35.9946 9.955309
50.5772 79.5094 9.955309
69.2786 47.5055 9.955309
61.5258 41.6034 9.955309
43.3068 85.4106 9.955309
22.6997 14.9199 9.955309
32.641 61.5676 9.955309
75.6359 99.7073 9.955309
17.5187 55.1629 9.955309
20.7262 75.308 9.955309
12.7313 98.6134 9.955309
24.5176 59.5849 9.955309
36.8488 32.2474 9.955309
61.8453 80.8454 9.955309
28.4623 90.5817 9.955309
34.7487 93.2543 9.955309
94.2046 73.3577 9.955309
92.3029 41.017 9.955309
15.3759 23.0999 9.955309
47.6331 25.3181 9.955309
23.2085 58.8069 9.955309
43.9629 81.9344 9.955309
95.9404 38.2332 9.955309
65.9332 98.9174 9.955309
47.522 42.292 9.955309
73.4709 7.6166 9.955309
84.4594 85.6238 9.955309
1.02508 82.9527 9.955309
35.9094 68.8825 9.955309
90.11 20.7153 9.955309
60.7208 77.8844 9.955309
68.2389 8.47105 9.955309
84.0931 75.7357 9.955309
44.9959 88.3516 9.955309
72.565 40.2263 9.955309
88.2698 14.9994 9.955309
42.987 22.9253 9.955309
98.0879 82.1977 9.955309
57.8122 54.5104 9.955309
54.169 81.8375 9.955309
50.9211 16.4053 9.955309
87.5589 25.1226 9.955309
10.1219 82.045 9.955309
48.5894 0.54797 9.955309
13.4 22.8874 9.955309
16.7243 94.3593 9.955309
15.6372 44.5891 9.955309
26.7979 6.90196 9.955309
47.6475 71.1843 9.955309
45.6946 80.9262 9.955309
21.7245 2.01127 9.955309
16.5471 81.1813 9.955309
38.1612 45.7549 9.955309
31.0765 22.0815 9.955309
0.219756 2.58493 9.955309
13.5318 57.9262 9.955309
25.7714 33.2927 9.955309
67.8108 54.6502 9.955309
17.6011 61.1721 9.955309
56.0389 33.1015 9.955309
41.6783 52.1535 9.955309
85.2354 42.0312 9.955309
85.0689 32.1301 9.955309
74.5771 5.70821 9.955309
10.4725 58.878 9.955309
6.43447 8.70233 9.955309
41.7205 19.4188 9.955309
88.4474 55.9131 9.955309
86.8707 18.0065 9.955309
26.2003 42.5604 9.955309
66.9764 66.2314 9.955309
42.0178 3.44287 9.955309
42.4972 23.9973 9.955309
61.5069 0.482106 9.955309
96.7473 23.5618 9.955309
18.064 96.3276 9.955309
15.3897 25.3897 9.955309
13.8308 54.4775 9.955309
2.38826 24.0295 9.955309
70.1018 4.34543 9.955309
95.1537 79.2325 9.955309
19.0116 0.977048 9.955309
34.7579 99.7518 9.955309
33.1085 0.882753 9.955309
54.7387 20.4852 9.955309
77.6794 29.1288 9.955309
75.6586 91.7899 9.955309
17.2306 77.2747 9.955309
8.57052 3.36732 9.955309
90.4883 12.6216 9.955309
8.75416 38.928 9.955309
2.19732 10.251 9.955309
41.7302 58.1199 9.955309
20.5641 47.7219 9.955309
48.6743 62.5481 9.955309
37.2177 7.79249 9.955309
11.7937 48.0467 9.955309
29.5533 92.3189 9.955309
87.9339 96.7331 9.955309
88.9914 10.7701 9.955309
63.6977 85.2552 9.955309
38.2491 9.61738 9.955309
13.4598 41.6191 9.955309
75.9957 81.402 9.955309
4.45069 94.0863 9.955309
24.4594 47.3987 9.955309
64.2573 58.953 9.955309
22.8193 53.7552 9.955309
64.5769 3.66176 9.955309
88.1955 43.6361 9.955309
68.0574 15.6194 9.955309
81.1997 46.621 9.955309
96.3481 58.4969 9.955309
31.2678 61.1344 9.955309
85.3959 62.1638 9.955309
51.8363 98.9629 9.955309
27.2482 20.2425 9.955309
76.2214 75.1456 9.955309
64.8783 60.379 9.955309
78.3667 74.2083 9.955309
39.9475 19.2268 9.955309
3.24988 93.8751 9.955309
81.4209 43.6493 9.955309
29.1053 29.2049 9.955309
60.7013 1.36116 9.955309
9.27453 43.3967 9.955309
76.9072 18.2917 9.955309
17.5856 40.8861 9.955309
34.4656 38.8185 9.955309
22.7183 34.3604 9.955309
49.1148 32.8614 9.955309
2.55217 66.9796 9.955309
78.906 18.0381 9.955309
98.0725 73.509 9.955309
5.81823 20.7452 9.955309
19.5262 30.4483 9.955309
54.3707 99.6057 9.955309
55.717 37.8511 9.955309
25.6513 60.6643 9.955309
80.5435 37.2793 9.955309
46.2037 41.7062 9.955309
81.8209 62.9891 9.955309
41.546 82.3742 9.955309
20.3288 28.022 9.955309
32.5896 90.759 9.955309
51.2472 90.6526 9.955309
82.6909 80.2719 9.955309
37.4105 49.4356 9.955309
59.9164 61.9972 9.955309
32.7353 38.4372 9.955309
36.0033 17.5038 9.955309
80.9911 75.8316 9.955309
26.0672 21.3383 9.955309
93.4248 68.5015 9.955309
17.6023 36.5196 9.955309
60.6972 35.5066 9.955309
66.7645 81.0279 9.955309
85.2864 82.465 9.955309
74.632 5.60444 9.955309
9.35555 53.1101 9.955309
81.8774 60.6902 9.955309
74.6616 49.1772 9.955309
23.1083 96.0553 9.955309
68.3546 93.0491 9.955309
43.1006 68.5786 9.955309
70.983 56.1077 9.955309
45.2184 66.3382 9.955309
38.4806 81.2568 9.955309
88.6343 0.494442 9.955309
5.25835 27.1001 9.955309
15.2733 95.1553 9.955309
80.8889 76.3527 9.955309
77.5352 78.0347 9.955309
17.8085 51.9553 9.955309
98.8743 25.646 9.955309
11.4258 37.7412 9.955309
23.6126 49.4214 9.955309
31.4339 43.8079 9.955309
27.3595 17.3028 9.955309
4.99968 74.2733 9.955309
0.642906 35.395 9.955309
54.0007 52.8659 9.955309
78.6058 43.2582 9.955309
99.5164 7.77478 9.955309
50.9984 83.4341 9.955309
89.036 30.7257 9.955309
30.4468 53.5688 9.955309
47.3917 2.23053 9.955309
86.8559 48.4797 9.955309
9.17265 66.1356 9.955309
61.6789 74.8507 9.955309
41.4131 74.8199 9.955309
23.6206 68.344 9.955309
97.4766 17.1802 9.955309
73.2088 32.0501 9.955309
33.4192 59.483 9.955309
56.1254 1.40532 9.955309
3.30116 54.5758 9.955309
45.1636 79.7971 9.955309
19.7287 0.198716 9.955309
23.6339 40.0124 9.955309
74.7866 36.0265 9.955309
43.0779 81.6476 9.955309
2.1823 25.6845 9.955309
34.4638 23.0393 9.955309
75.4786 92.9344 9.955309
25.7178 17.895 9.955309
23.3293 78.9181 9.955309
10.9638 55.5178 9.955309
81.8496 38.8539 9.955309
43.8962 13.6901 9.955309
34.4937 83.7515 9.955309
92.0634 46.0336 9.955309
95.0473 3.39817 9.955309
12.3803 91.1149 9.955309
82.6839 23.4883 9.955309
96.7716 16.6523 9.955309
76.3859 55.8636 9.955309
47.7087 83.4773 9.955309
18.9042 62.1271 9.955309
50.0418 88.5256 9.955309
80.7777 87.9354 9.955309
0.613562 12.2624 9.955309
68.0526 97.9535 9.955309
75.2455 17.3084 9.955309
74.0572 35.987 9.955309
49.4045 19.961 9.955309
22.5447 55.6169 9.955309
78.2186 68.7569 9.955309
55.9929 17.1432 9.955309
46.3399 71.17 9.955309
9.96077 19.2347 9.955309
25.7615 81.4539 9.955309
4.28894 92.6489 9.955309
17.2907 17.3232 9.955309
48.3206 81.4332 9.955309
53.7144 89.3849 9.955309
0.299018 97.3272 9.955309
28.6889 43.6077 9.955309
3.44571 28.2052 9.955309
38.2173 22.874 9.955309
40.7053 85.7824 9.955309
95.7659 2.55349 9.955309
53.4254 44.9898 9.955309
89.1084 77.1611 9.955309
60.9907 71.4945 9.955309
80.0506 36.8529 9.955309
0.65945 19.6999 9.955309
12.2621 43.6923 9.955309
51.793 64.9464 9.955309
23.5387 4.13129 9.955309
60.356 72.3736 9.955309
91.0373 94.8618 9.955309
49.8328 92.6571 9.955309
54.8665 95.2849 9.955309
77.911 9.90186 9.955309
58.2097 7.56071 9.955309
21.4744 8.21886 9.955309
56.0439 62.2937 9.955309
69.3672 55.5594 9.955309
9.0496 1.67955 9.955309
76.05 41.1841 9.955309
62.6521 52.6724 9.955309
99.5853 23.4577 9.955309
91.8947 87.6684 9.955309
98.9579 4.73211 9.955309
37.7688 31.4408 9.955309
96.1419 41.3034 9.955309
82.5413 70.9361 9.955309
82.7455 58.0479 9.955309
3.57801 99.0366 9.955309
62.0154 28.1819 9.955309
10.9524 12.0779 9.955309
73.8931 82.0767 9.955309
27.4222 25.8428 9.955309
8.25408 64.3565 9.955309
59.2712 76.4167 9.955309
72.4782 47.1166 9.955309
77.8131 90.2453 9.955309
88.5712 66.6382 9.955309
2.68873 16.3883 9.955309
74.1314 97.2935 9.955309
16.576 71.2313 9.955309
25.6231 12.6549 9.955309
92.7385 89.9534 9.955309
52.4925 5.37248 9.955309
7.21925 42.3799 9.955309
36.723 86.3354 9.955309
34.9224 79.9328 9.955309
12.7116 4.29147 9.955309
58.7637 13.9566 9.955309
