999
47.1287 11.9659
9.17 97.1621 2.429218
92.2396 41.0703 2.429218
40.715 18.8306 2.429218
98.8373 99.4165 2.429218
25.2224 21.1268 2.429218
102.9211 31.879 2.429218
22.8228 67.5784 2.429218
18.1963 16.0602 2.429218
19.4151 20.4264 2.429218
99.0429 61.6589 2.429218
96.2485 47.1277 2.429218
48.7027 4.8736 2.429218
42.8212 36.4305 2.429218
73.6395 46.5004 2.429218
43.7231 10.6871 2.429218
95.9325 86.7596 2.429218
62.9268 27.0211 2.429218
47.0712 4.3382 2.429218
40.2693 101.3043 2.429218
40.5226 102.8002 2.429218
19.4476 21.0876 2.429218
100.7126 88.5952 2.429218
100.6388 53.8259 2.429218
90.2672 64.2791 2.429218
99.4285 63.8276 2.429218
52.1655 19.1446 2.429218
71.5231 31.8286 2.429218
72.9198 44.5581 2.429218
73.911 51.0144 2.429218
104.3693 90.8389 2.429218
44.0393 95.7757 2.429218
64.6914 7.7788 2.429218
70.1037 27.3839 2.429218
97.8831 81.9659 2.429218
85.9182 41.843 2.429218
97.1852 78.7831 2.429218
26.9783 71.0141 2.429218
73.7963 57.8273 2.429218
48.493 25.186 2.429218
50.0191 -2.6033 2.429218
36.2059 6.8965 2.429218
61.2083 54.3519 2.429218
55.4854 26.8201 2.429218
87.8413 47.1867 2.429218
53.9006 102.5381 2.429218
24.5354 72.6275 2.429218
94.549 73.3405 2.429218
15.1112 64.361 2.429218
81.9079 40.1742 2.429218
23.9369 61.5866 2.429218
9.3844 71.5303 2.429218
65.4552 32.6167 2.429218
55.9275 34.3566 2.429218
100.6204 94.7646 2.429218
98.853 91.6792 2.429218
46.4115 30.3033 2.429218
52.3173 10.0275 2.429218
92.1151 81.2598 2.429218
67.6588 29.7348 2.429218
93.3932 53.1876 2.429218
40.8939 84.3555 2.429218
42.9721 90.3177 2.429218
46.8369 6.4403 2.429218
29.8552 101.3038 2.429218
70.694 53.8562 2.429218
78.0993 54.3894 2.429218
21.1184 76.9048 2.429218
-1.9602 93.9224 2.429218
101.1976 33.4905 2.429218
-2.5612 92.1356 2.429218
92.4623 94.734 2.429218
67.242 26.9141 2.429218
102.4507 89.6037 2.429218
26.6904 96.1713 2.429218
13.2613 67.7948 2.429218
87.5129 47.9594 2.429218
104.9423 23.521 2.429218
58.8992 5.3006 2.429218
107.8221 37.3636 2.429218
55.089 27.0379 2.429218
95.6122 103.8055 2.429218
23.1228 16.7524 2.429218
46.7163 23.0055 2.429218
45.465 105.2608 2.429218
99.6903 41.4772 2.429218
94.0924 96.5838 2.429218
105.6149 29.5786 2.429218
-3.2639 94.8889 2.429218
31.105 77.2121 2.429218
96.5473 37.5774 2.429218
58.2987 1.8222 2.429218
29.7849 97.5299 2.429218
88.6062 92.2681 2.429218
12.5389 66.9051 2.429218
13.7649 76.0563 2.429218
49.9475 19.2284 2.429218
103.2876 94.1817 2.429218
28.0443 7.2557 2.429218
46.7677 27.4481 2.429218
58.4334 33.3219 2.429218
21.6596 11.213 2.429218
35.5392 31.6783 2.429218
4.7737 93.7785 2.429218
96.8865 41.9997 2.429218
96.8345 90.0197 2.429218
33.7832 8.5886 2.429218
48.302 2.6164 2.429218
63.0749 1.8033 2.429218
50.8742 24.2729 2.429218
73.8072 55.2741 2.429218
-4.2807 74.2616 2.429218
21.4132 25.3225 2.429218
42.7704 10.2739 2.429218
19.6468 14.5775 2.429218
32.8593 93.0881 2.429218
67.6648 48.1141 2.429218
98.5859 34.5756 2.429218
58.6228 31.6703 2.429218
24.1578 73.3792 2.429218
14.2239 63.9607 2.429218
26.246 7.8923 2.429218
104.5599 87.8351 2.429218
31.4906 71.3219 2.429218
70.5527 57.3223 2.429218
57.3839 0.9502 2.429218
102.0076 93.075 2.429218
40.2335 17.1357 2.429218
23.4089 84.0628 2.429218
60.4719 1.0667 2.429218
47.126 99.3914 2.429218
69.9782 57.1009 2.429218
80.3964 49.7264 2.429218
98.1138 89.594 2.429218
26.4833 65.6457 2.429218
20.5046 21.2685 2.429218
54.7376 29.7596 2.429218
93.9129 43.6355 2.429218
27.6562 5.4902 2.429218
42.4716 105.6496 2.429218
37.4272 33.8061 2.429218
60.9493 37.7343 2.429218
45.4903 38.3462 2.429218
98.0879 44.5657 2.429218
58.6741 1.1796 2.429218
-6.686 94.6391 2.429218
22.6294 -1.9579 2.429218
63.3795 20.1125 2.429218
96.2085 41.8253 2.429218
93.6941 39.0671 2.429218
95.1558 61.2395 2.429218
73.7989 28.6287 2.429218
93.5538 62.1822 2.429218
42.9226 100.4615 2.429218
19.0397 19.3917 2.429218
52.7074 28.2489 2.429218
39.6285 91.4521 2.429218
55.1607 27.7715 2.429218
35.4006 103.6799 2.429218
98.8606 57.9963 2.429218
29.2451 9.0499 2.429218
29.3468 93.7461 2.429218
102.1595 55.9791 2.429218
14.0233 68.3418 2.429218
47.5448 13.9665 2.429218
70.4096 46.4113 2.429218
93.9312 28.9768 2.429218
56.2795 36.0371 2.429218
26.4747 67.9787 2.429218
73.2283 44.0709 2.429218
90.4865 46.0315 2.429218
88.0687 81.4777 2.429218
102.8738 56.4102 2.429218
70.1344 58.5671 2.429218
46.0729 100.678 2.429218
1.7661 66.5446 2.429218
92.412 50.9961 2.429218
89.3668 41.343 2.429218
72.4429 44.8985 2.429218
101.1477 85.2681 2.429218
94.4828 106.1237 2.429218
28.1717 107.4546 2.429218
94.5987 62.0376 2.429218
21.1889 21.267 2.429218
33.8351 99.3235 2.429218
96.9541 82.6989 2.429218
39.196 99.7694 2.429218
62.0243 36.102 2.429218
98.9319 91.3958 2.429218
98.3241 22.4412 2.429218
3.1448 100.72 2.429218
47.2642 16.1804 2.429218
0.3096 68.1954 2.429218
84.6532 51.7406 2.429218
72.0385 47.603 2.429218
90.1236 40.724 2.429218
23.1615 20.5337 2.429218
32.3564 -1.4633 2.429218
100.6297 27.3107 2.429218
95.9041 59.3009 2.429218
92.749 64.7326 2.429218
66.7168 38.698 2.429218
6.3198 96.0864 2.429218
44.7902 101.1589 2.429218
70.6462 49.6735 2.429218
98.4033 39.6451 2.429218
53.589 37.6567 2.429218
53.8048 -5.0553 2.429218
72.4926 42.7909 2.429218
101.602 92.3175 2.429218
24.8641 0.1355 2.429218
15.3124 65.205 2.429218
16.9397 16.157 2.429218
94.1971 38.0204 2.429218
98.567 80.2017 2.429218
67.7055 32.9993 2.429218
28.2891 98.27 2.429218
73.2561 47.9132 2.429218
1.2023 90.7259 2.429218
61.5106 34.0654 2.429218
70.5497 45.0925 2.429218
29.5221 90.7635 2.429218
43.7884 36.8808 2.429218
88.6759 82.3658 2.429218
-0.1009 90.0487 2.429218
67.4955 46.0347 2.429218
63.453 34.6286 2.429218
14.2076 63.0144 2.429218
12.73 75.2001 2.429218
96.1169 76.0362 2.429218
73.3859 52.8201 2.429218
68.5789 56.8701 2.429218
91.1655 36.0648 2.429218
66.0257 55.1875 2.429218
-0.0468 93.7668 2.429218
37.0706 93.0168 2.429218
43.0828 99.6317 2.429218
46.5714 10.174 2.429218
94.3087 39.6383 2.429218
92.9131 56.6287 2.429218
62.5649 23.4331 2.429218
92.5654 91.5305 2.429218
99.1261 78.6323 2.429218
68.7356 47.889 2.429218
25.8989 0.7413 2.429218
21.5395 100.4343 2.429218
98.7715 55.3698 2.429218
28.1449 5.3771 2.429218
94.6583 60.3511 2.429218
31.0449 71.9995 2.429218
77.9078 47.2474 2.429218
47.7278 5.7114 2.429218
105.6501 47.8555 2.429218
100.6854 61.817 2.429218
11.6475 70.8021 2.429218
53.965 12.2967 2.429218
54.7597 1.1902 2.429218
71.8327 48.0379 2.429218
94.6877 57.1733 2.429218
92.4351 33.0022 2.429218
18.9682 67.082 2.429218
96.9343 84.943 2.429218
97.9579 54.2407 2.429218
103.5291 67.906 2.429218
49.0558 10.279 2.429218
32.8361 107.2479 2.429218
49.5265 1.5006 2.429218
97.7943 87.7833 2.429218
7.0214 70.8048 2.429218
53.5826 -3.7128 2.429218
99.7789 45.6905 2.429218
99.7259 57.0659 2.429218
101.7941 49.0832 2.429218
98.3613 42.0392 2.429218
92.634 40.1716 2.429218
54.6465 1.327 2.429218
30.8807 93.5109 2.429218
27.2709 73.9256 2.429218
101.778 67.1686 2.429218
77.9705 58.8491 2.429218
93.2846 41.9379 2.429218
41.1669 5.3004 2.429218
107.2392 85.9448 2.429218
42.2565 98.7398 2.429218
70.1179 52.2878 2.429218
2.5704 90.3092 2.429218
101.0606 82.9382 2.429218
102.2936 85.0217 2.429218
87.5726 32.8781 2.429218
87.1149 58.1702 2.429218
90.6435 28.0536 2.429218
31.7997 5.4917 2.429218
44.2621 15.3855 2.429218
94.6788 63.8911 2.429218
79.533 47.2684 2.429218
98.2007 80.5294 2.429218
99.272 31.5703 2.429218
95.0304 53.2116 2.429218
50.3723 32.2399 2.429218
66.7818 30.0369 2.429218
94.5726 47.3613 2.429218
31.4187 76.5703 2.429218
97.4429 30.1528 2.429218
47.4524 12.1509 2.429218
95.7654 46.8722 2.429218
34.0458 95.0903 2.429218
2.7376 84.0979 2.429218
48.4975 2.4432 2.429218
10.0835 69.723 2.429218
104.0844 32.9988 2.429218
93.6487 25.1273 2.429218
35.0473 98.5367 2.429218
44.7872 36.1398 2.429218
3.5998 89.8159 2.429218
43.0131 -4.6452 2.429218
75.9022 40.5634 2.429218
69.1853 30.9522 2.429218
94.6798 69.1984 2.429218
71.8965 50.0142 2.429218
81.1686 57.7423 2.429218
96.3928 32.1668 2.429218
39.9467 -2.3317 2.429218
60.137 35.2014 2.429218
32.1756 91.0244 2.429218
96.6051 36.0943 2.429218
80.0004 48.0282 2.429218
86.2321 62.729 2.429218
45.9074 18.6439 2.429218
94.4684 44.7163 2.429218
51.545 -0.7619 2.429218
49.9971 19.9155 2.429218
48.2378 10.888 2.429218
101.5683 27.6266 2.429218
77.6289 48.4559 2.429218
64.2784 38.8059 2.429218
35.7306 102.2767 2.429218
35.5571 102.295 2.429218
70.5469 25.0661 2.429218
9.9143 75.8382 2.429218
53.9046 16.3668 2.429218
91.0116 75.887 2.429218
97.0865 83.6094 2.429218
98.7317 39.6579 2.429218
18.7531 32.536 2.429218
-5.5457 98.4014 2.429218
34.0464 97.1856 2.429218
105.6506 92.4297 2.429218
49.2438 -0.5725 2.429218
49.309 3.6922 2.429218
76.5498 52.218 2.429218
33.2241 90.2072 2.429218
40.9431 96.0349 2.429218
97.3283 27.0933 2.429218
31.1128 -2.8096 2.429218
36.4235 4.5159 2.429218
58.5415 3.6684 2.429218
102.9023 68.4164 2.429218
23.527 73.6169 2.429218
70.8564 51.5507 2.429218
8.8648 72.0358 2.429218
39.7266 17.3977 2.429218
61.565 4.5717 2.429218
31.1391 0.2266 2.429218
58.8785 37.4935 2.429218
48.325 36.101 2.429218
95.479 61.1306 2.429218
97.7133 51.9341 2.429218
104.3617 84.8664 2.429218
46.0937 -5.8176 2.429218
62.5325 1.766 2.429218
44.1303 30.8739 2.429218
25.7737 68.9159 2.429218
99.0228 31.9463 2.429218
18.4916 22.031 2.429218
52.4859 17.4578 2.429218
24.3218 77.9732 2.429218
94.9909 83.4209 2.429218
-0.339 97.1979 2.429218
74.5598 39.2546 2.429218
88.7937 67.447 2.429218
3.811 100.5395 2.429218
77.8794 45.0468 2.429218
87.2346 40.5435 2.429218
103.8628 98.4843 2.429218
58.6318 9.4344 2.429218
89.3464 46.1786 2.429218
91.9372 36.8319 2.429218
100.8882 91.1406 2.429218
92.5592 25.4331 2.429218
51.2901 7.6487 2.429218
14.7433 68.1941 2.429218
15.4332 72.9689 2.429218
19.5225 24.6717 2.429218
93.1133 78.1389 2.429218
72.1444 51.2772 2.429218
100.5945 52.9653 2.429218
57.2331 12.7874 2.429218
98.2349 98.4363 2.429218
88.2545 36.066 2.429218
5.2812 65.5492 2.429218
65.211 38.9167 2.429218
90.014 39.915 2.429218
41.6896 94.8028 2.429218
3.0162 107.1796 2.429218
42.6808 88.2098 2.429218
108.1531 76.0691 2.429218
34.7819 91.1147 2.429218
100.8862 48.4618 2.429218
68.3676 27.331 2.429218
42.8352 101.6931 2.429218
22.0389 18.6688 2.429218
95.0373 98.5247 2.429218
98.656 92.6213 2.429218
47.4152 28.2569 2.429218
89.95 80.2132 2.429218
90.4784 41.2284 2.429218
28.241 67.9653 2.429218
36.1694 94.3523 2.429218
100.5649 91.4192 2.429218
93.1284 88.6615 2.429218
18.7218 26.0511 2.429218
35.2297 94.8683 2.429218
36.8108 99.4487 2.429218
7.5677 74.3816 2.429218
100.384 25.6874 2.429218
96.2545 87.1498 2.429218
74.3979 53.0985 2.429218
68.0366 38.8903 2.429218
8.4928 63.9998 2.429218
44.5228 11.8645 2.429218
35.4073 87.2216 2.429218
53.2794 21.4994 2.429218
33.9629 96.8355 2.429218
-0.7351 89.6931 2.429218
76.2244 51.9684 2.429218
94.4551 58.0456 2.429218
82.0477 53.0979 2.429218
46.0043 6.8606 2.429218
90.0385 42.8005 2.429218
8.3117 72.2049 2.429218
34.9317 80.2335 2.429218
44.2937 4.7268 2.429218
17.2669 18.1061 2.429218
16.9754 26.2994 2.429218
92.8093 39.7693 2.429218
31.6341 101.1443 2.429218
15.0509 21.8739 2.429218
33.4349 0.0139 2.429218
35.2228 101.4244 2.429218
88.4465 41.4478 2.429218
-0.171 97.1566 2.429218
44.0031 6.0986 2.429218
58.0725 5.2013 2.429218
45.5397 7.2979 2.429218
29.4417 11.4808 2.429218
97.7455 51.8526 2.429218
59.6709 -1.5476 2.429218
76.0043 50.5809 2.429218
-1.2335 86.0108 2.429218
74.4488 50.3129 2.429218
94.6945 78.572 2.429218
60.5785 6.8128 2.429218
91.14 83.5499 2.429218
89.6611 52.1615 2.429218
97.7624 79.6432 2.429218
29.6205 6.6839 2.429218
69.5886 28.6002 2.429218
94.3452 48.7818 2.429218
93.0102 50.1223 2.429218
45.9242 19.9 2.429218
95.1298 37.6897 2.429218
26.6151 77.1467 2.429218
37.1983 106.347 2.429218
98.3827 22.3334 2.429218
92.942 26.4511 2.429218
12.0587 67.8257 2.429218
54.0368 23.8586 2.429218
47.9812 30.2306 2.429218
70.7664 48.6137 2.429218
62.6603 37.129 2.429218
97.9014 66.9835 2.429218
-4.1255 85.596 2.429218
67.4683 58.2291 2.429218
31.9656 14.6164 2.429218
38.0686 7.3443 2.429218
61.643 23.6955 2.429218
22.0857 71.4539 2.429218
26.2205 72.9044 2.429218
51.6732 17.1776 2.429218
21.2889 20.2133 2.429218
95.2026 90.5293 2.429218
35.7481 97.1257 2.429218
97.0806 39.3994 2.429218
73.6611 50.4924 2.429218
35.1535 70.6086 2.429218
80.7698 50.729 2.429218
97.3108 57.82 2.429218
63.8119 26.0212 2.429218
51.6292 37.4529 2.429218
2.1469 96.6722 2.429218
103.1106 83.2736 2.429218
49.1449 22.3659 2.429218
102.9297 48.0592 2.429218
92.7124 33.4453 2.429218
0.6193 91.0377 2.429218
16.7224 69.1113 2.429218
78.2967 50.1808 2.429218
15.0856 70.6386 2.429218
22.9431 70.0987 2.429218
96.0562 52.3857 2.429218
18.7356 77.2891 2.429218
4.4426 63.6871 2.429218
88.3633 87.3681 2.429218
29.2732 5.6917 2.429218
104.1102 44.8822 2.429218
63.4243 4.3429 2.429218
97.3132 81.5365 2.429218
58.9981 26.6128 2.429218
51.539 18.7116 2.429218
10.4334 62.822 2.429218
93.0933 68.7697 2.429218
45.0418 3.8658 2.429218
93.2379 56.4517 2.429218
72.0955 52.6394 2.429218
100.0565 80.1054 2.429218
43.4311 0.4843 2.429218
52.2056 3.4977 2.429218
44.8479 -0.9391 2.429218
62.4332 -0.684 2.429218
3.1184 98.924 2.429218
90.3356 51.1932 2.429218
101.377 48.1816 2.429218
64.2717 31.7627 2.429218
-12.8049 93.8535 2.429218
95.0864 47.4256 2.429218
45.4526 36.121 2.429218
46.5537 103.4177 2.429218
53.915 28.4629 2.429218
102.543 45.6081 2.429218
27.0312 22.0371 2.429218
72.2401 34.2889 2.429218
54.4331 -6.2551 2.429218
76.4125 46.981 2.429218
69.1565 53.343 2.429218
67.8488 53.6384 2.429218
93.9684 87.8762 2.429218
73.2116 57.797 2.429218
50.3352 41.2014 2.429218
60.2628 6.0605 2.429218
9.1569 61.6426 2.429218
50.9668 1.717 2.429218
8.0611 104.093 2.429218
98.2004 50.3921 2.429218
55.7669 1.6852 2.429218
99.3434 90.9979 2.429218
96.0238 29.4057 2.429218
8.1477 101.1634 2.429218
58.126 35.24 2.429218
52.0607 4.6851 2.429218
67.7991 50.1342 2.429218
22.4003 2.9895 2.429218
51.7623 34.8081 2.429218
44.5689 9.75 2.429218
69.2681 55.3133 2.429218
22.6268 64.3936 2.429218
7.6803 61.1857 2.429218
11.4442 66.9869 2.429218
52.3291 3.6705 2.429218
91.9756 47.4725 2.429218
85.525 32.0217 2.429218
9.1707 70.0865 2.429218
47.7428 26.438 2.429218
52.8937 1.339 2.429218
72.0723 49.2863 2.429218
47.1015 12.1757 2.429218
96.2521 73.5638 2.429218
60.1802 30.671 2.429218
25.3366 76.538 2.429218
76.379 48.6237 2.429218
17.3215 22.815 2.429218
