999
47.1287 11.9659
103.2876 94.1817 12.14609
28.0443 7.2557 12.14609
46.7677 27.4481 12.14609
58.4334 33.3219 12.14609
21.6596 11.213 12.14609
35.5392 31.6783 12.14609
4.7737 93.7785 12.14609
96.8865 41.9997 12.14609
96.8345 90.0197 12.14609
33.7832 8.5886 12.14609
48.302 2.6164 12.14609
63.0749 1.8033 12.14609
50.8742 24.2729 12.14609
73.8072 55.2741 12.14609
-4.2807 74.2616 12.14609
21.4132 25.3225 12.14609
42.7704 10.2739 12.14609
19.6468 14.5775 12.14609
32.8593 93.0881 12.14609
67.6648 48.1141 12.14609
98.5859 34.5756 12.14609
58.6228 31.6703 12.14609
24.1578 73.3792 12.14609
14.2239 63.9607 12.14609
26.246 7.8923 12.14609
104.5599 87.8351 12.14609
31.4906 71.3219 12.14609
70.5527 57.3223 12.14609
57.3839 0.9502 12.14609
102.0076 93.075 12.14609
40.2335 17.1357 12.14609
23.4089 84.0628 12.14609
60.4719 1.0667 12.14609
47.126 99.3914 12.14609
69.9782 57.1009 12.14609
80.3964 49.7264 12.14609
98.1138 89.594 12.14609
26.4833 65.6457 12.14609
20.5046 21.2685 12.14609
54.7376 29.7596 12.14609
93.9129 43.6355 12.14609
27.6562 5.4902 12.14609
42.4716 105.6496 12.14609
37.4272 33.8061 12.14609
60.9493 37.7343 12.14609
45.4903 38.3462 12.14609
98.0879 44.5657 12.14609
58.6741 1.1796 12.14609
-6.686 94.6391 12.14609
22.6294 -1.9579 12.14609
63.3795 20.1125 12.14609
96.2085 41.8253 12.14609
93.6941 39.0671 12.14609
95.1558 61.2395 12.14609
73.7989 28.6287 12.14609
93.5538 62.1822 12.14609
42.9226 100.4615 12.14609
19.0397 19.3917 12.14609
52.7074 28.2489 12.14609
39.6285 91.4521 12.14609
55.1607 27.7715 12.14609
35.4006 103.6799 12.14609
98.8606 57.9963 12.14609
29.2451 9.0499 12.14609
29.3468 93.7461 12.14609
102.1595 55.9791 12.14609
14.0233 68.3418 12.14609
47.5448 13.9665 12.14609
70.4096 46.4113 12.14609
93.9312 28.9768 12.14609
56.2795 36.0371 12.14609
26.4747 67.9787 12.14609
73.2283 44.0709 12.14609
90.4865 46.0315 12.14609
88.0687 81.4777 12.14609
102.8738 56.4102 12.14609
70.1344 58.5671 12.14609
46.0729 100.678 12.14609
1.7661 66.5446 12.14609
92.412 50.9961 12.14609
89.3668 41.343 12.14609
72.4429 44.8985 12.14609
101.1477 85.2681 12.14609
94.4828 106.1237 12.14609
28.1717 107.4546 12.14609
94.5987 62.0376 12.14609
21.1889 21.267 12.14609
33.8351 99.3235 12.14609
96.9541 82.6989 12.14609
39.196 99.7694 12.14609
62.0243 36.102 12.14609
98.9319 91.3958 12.14609
98.3241 22.4412 12.14609
3.1448 100.72 12.14609
47.2642 16.1804 12.14609
0.3096 68.1954 12.14609
84.6532 51.7406 12.14609
72.0385 47.603 12.14609
90.1236 40.724 12.14609
23.1615 20.5337 12.14609
32.3564 -1.4633 12.14609
100.6297 27.3107 12.14609
95.9041 59.3009 12.14609
92.749 64.7326 12.14609
66.7168 38.698 12.14609
6.3198 96.0864 12.14609
44.7902 101.1589 12.14609
70.6462 49.6735 12.14609
98.4033 39.6451 12.14609
53.589 37.6567 12.14609
53.8048 -5.0553 12.14609
72.4926 42.7909 12.14609
101.602 92.3175 12.14609
24.8641 0.1355 12.14609
15.3124 65.205 12.14609
16.9397 16.157 12.14609
94.1971 38.0204 12.14609
98.567 80.2017 12.14609
67.7055 32.9993 12.14609
28.2891 98.27 12.14609
73.2561 47.9132 12.14609
1.2023 90.7259 12.14609
61.5106 34.0654 12.14609
70.5497 45.0925 12.14609
29.5221 90.7635 12.14609
43.7884 36.8808 12.14609
88.6759 82.3658 12.14609
-0.1009 90.0487 12.14609
67.4955 46.0347 12.14609
63.453 34.6286 12.14609
14.2076 63.0144 12.14609
12.73 75.2001 12.14609
96.1169 76.0362 12.14609
73.3859 52.8201 12.14609
68.5789 56.8701 12.14609
91.1655 36.0648 12.14609
66.0257 55.1875 12.14609
-0.0468 93.7668 12.14609
37.0706 93.0168 12.14609
43.0828 99.6317 12.14609
46.5714 10.174 12.14609
94.3087 39.6383 12.14609
92.9131 56.6287 12.14609
62.5649 23.4331 12.14609
92.5654 91.5305 12.14609
99.1261 78.6323 12.14609
68.7356 47.889 12.14609
25.8989 0.7413 12.14609
21.5395 100.4343 12.14609
98.7715 55.3698 12.14609
28.1449 5.3771 12.14609
94.6583 60.3511 12.14609
31.0449 71.9995 12.14609
77.9078 47.2474 12.14609
47.7278 5.7114 12.14609
105.6501 47.8555 12.14609
100.6854 61.817 12.14609
11.6475 70.8021 12.14609
53.965 12.2967 12.14609
54.7597 1.1902 12.14609
71.8327 48.0379 12.14609
94.6877 57.1733 12.14609
92.4351 33.0022 12.14609
18.9682 67.082 12.14609
96.9343 84.943 12.14609
97.9579 54.2407 12.14609
103.5291 67.906 12.14609
49.0558 10.279 12.14609
32.8361 107.2479 12.14609
49.5265 1.5006 12.14609
97.7943 87.7833 12.14609
7.0214 70.8048 12.14609
53.5826 -3.7128 12.14609
99.7789 45.6905 12.14609
99.7259 57.0659 12.14609
101.7941 49.0832 12.14609
98.3613 42.0392 12.14609
92.634 40.1716 12.14609
54.6465 1.327 12.14609
30.8807 93.5109 12.14609
27.2709 73.9256 12.14609
101.778 67.1686 12.14609
77.9705 58.8491 12.14609
93.2846 41.9379 12.14609
41.1669 5.3004 12.14609
107.2392 85.9448 12.14609
42.2565 98.7398 12.14609
70.1179 52.2878 12.14609
2.5704 90.3092 12.14609
101.0606 82.9382 12.14609
102.2936 85.0217 12.14609
87.5726 32.8781 12.14609
87.1149 58.1702 12.14609
90.6435 28.0536 12.14609
31.7997 5.4917 12.14609
44.2621 15.3855 12.14609
94.6788 63.8911 12.14609
79.533 47.2684 12.14609
98.2007 80.5294 12.14609
99.272 31.5703 12.14609
95.0304 53.2116 12.14609
50.3723 32.2399 12.14609
66.7818 30.0369 12.14609
94.5726 47.3613 12.14609
31.4187 76.5703 12.14609
97.4429 30.1528 12.14609
47.4524 12.1509 12.14609
95.7654 46.8722 12.14609
34.0458 95.0903 12.14609
2.7376 84.0979 12.14609
48.4975 2.4432 12.14609
10.0835 69.723 12.14609
104.0844 32.9988 12.14609
93.6487 25.1273 12.14609
35.0473 98.5367 12.14609
44.7872 36.1398 12.14609
3.5998 89.8159 12.14609
43.0131 -4.6452 12.14609
75.9022 40.5634 12.14609
69.1853 30.9522 12.14609
94.6798 69.1984 12.14609
71.8965 50.0142 12.14609
81.1686 57.7423 12.14609
96.3928 32.1668 12.14609
39.9467 -2.3317 12.14609
60.137 35.2014 12.14609
32.1756 91.0244 12.14609
96.6051 36.0943 12.14609
80.0004 48.0282 12.14609
86.2321 62.729 12.14609
45.9074 18.6439 12.14609
94.4684 44.7163 12.14609
51.545 -0.7619 12.14609
49.9971 19.9155 12.14609
48.2378 10.888 12.14609
101.5683 27.6266 12.14609
77.6289 48.4559 12.14609
64.2784 38.8059 12.14609
35.7306 102.2767 12.14609
35.5571 102.295 12.14609
70.5469 25.0661 12.14609
9.9143 75.8382 12.14609
53.9046 16.3668 12.14609
91.0116 75.887 12.14609
97.0865 83.6094 12.14609
98.7317 39.6579 12.14609
18.7531 32.536 12.14609
-5.5457 98.4014 12.14609
34.0464 97.1856 12.14609
105.6506 92.4297 12.14609
49.2438 -0.5725 12.14609
49.309 3.6922 12.14609
76.5498 52.218 12.14609
33.2241 90.2072 12.14609
40.9431 96.0349 12.14609
97.3283 27.0933 12.14609
31.1128 -2.8096 12.14609
36.4235 4.5159 12.14609
58.5415 3.6684 12.14609
102.9023 68.4164 12.14609
23.527 73.6169 12.14609
70.8564 51.5507 12.14609
8.8648 72.0358 12.14609
39.7266 17.3977 12.14609
61.565 4.5717 12.14609
31.1391 0.2266 12.14609
58.8785 37.4935 12.14609
48.325 36.101 12.14609
95.479 61.1306 12.14609
97.7133 51.9341 12.14609
104.3617 84.8664 12.14609
46.0937 -5.8176 12.14609
62.5325 1.766 12.14609
44.1303 30.8739 12.14609
25.7737 68.9159 12.14609
99.0228 31.9463 12.14609
18.4916 22.031 12.14609
52.4859 17.4578 12.14609
24.3218 77.9732 12.14609
94.9909 83.4209 12.14609
-0.339 97.1979 12.14609
74.5598 39.2546 12.14609
88.7937 67.447 12.14609
3.811 100.5395 12.14609
77.8794 45.0468 12.14609
87.2346 40.5435 12.14609
103.8628 98.4843 12.14609
58.6318 9.4344 12.14609
89.3464 46.1786 12.14609
91.9372 36.8319 12.14609
100.8882 91.1406 12.14609
92.5592 25.4331 12.14609
51.2901 7.6487 12.14609
14.7433 68.1941 12.14609
15.4332 72.9689 12.14609
19.5225 24.6717 12.14609
93.1133 78.1389 12.14609
72.1444 51.2772 12.14609
100.5945 52.9653 12.14609
57.2331 12.7874 12.14609
98.2349 98.4363 12.14609
88.2545 36.066 12.14609
5.2812 65.5492 12.14609
65.211 38.9167 12.14609
90.014 39.915 12.14609
41.6896 94.8028 12.14609
3.0162 107.1796 12.14609
42.6808 88.2098 12.14609
108.1531 76.0691 12.14609
34.7819 91.1147 12.14609
100.8862 48.4618 12.14609
68.3676 27.331 12.14609
42.8352 101.6931 12.14609
22.0389 18.6688 12.14609
95.0373 98.5247 12.14609
98.656 92.6213 12.14609
47.4152 28.2569 12.14609
89.95 80.2132 12.14609
90.4784 41.2284 12.14609
28.241 67.9653 12.14609
36.1694 94.3523 12.14609
100.5649 91.4192 12.14609
93.1284 88.6615 12.14609
18.7218 26.0511 12.14609
35.2297 94.8683 12.14609
36.8108 99.4487 12.14609
7.5677 74.3816 12.14609
100.384 25.6874 12.14609
96.2545 87.1498 12.14609
74.3979 53.0985 12.14609
68.0366 38.8903 12.14609
8.4928 63.9998 12.14609
44.5228 11.8645 12.14609
35.4073 87.2216 12.14609
53.2794 21.4994 12.14609
33.9629 96.8355 12.14609
-0.7351 89.6931 12.14609
76.2244 51.9684 12.14609
94.4551 58.0456 12.14609
82.0477 53.0979 12.14609
46.0043 6.8606 12.14609
90.0385 42.8005 12.14609
8.3117 72.2049 12.14609
34.9317 80.2335 12.14609
44.2937 4.7268 12.14609
17.2669 18.1061 12.14609
16.9754 26.2994 12.14609
92.8093 39.7693 12.14609
31.6341 101.1443 12.14609
15.0509 21.8739 12.14609
33.4349 0.0139 12.14609
35.2228 101.4244 12.14609
88.4465 41.4478 12.14609
-0.171 97.1566 12.14609
44.0031 6.0986 12.14609
58.0725 5.2013 12.14609
45.5397 7.2979 12.14609
29.4417 11.4808 12.14609
97.7455 51.8526 12.14609
59.6709 -1.5476 12.14609
76.0043 50.5809 12.14609
-1.2335 86.0108 12.14609
74.4488 50.3129 12.14609
94.6945 78.572 12.14609
60.5785 6.8128 12.14609
91.14 83.5499 12.14609
89.6611 52.1615 12.14609
97.7624 79.6432 12.14609
29.6205 6.6839 12.14609
69.5886 28.6002 12.14609
94.3452 48.7818 12.14609
93.0102 50.1223 12.14609
45.9242 19.9 12.14609
95.1298 37.6897 12.14609
26.6151 77.1467 12.14609
37.1983 106.347 12.14609
98.3827 22.3334 12.14609
92.942 26.4511 12.14609
12.0587 67.8257 12.14609
54.0368 23.8586 12.14609
47.9812 30.2306 12.14609
70.7664 48.6137 12.14609
62.6603 37.129 12.14609
97.9014 66.9835 12.14609
-4.1255 85.596 12.14609
67.4683 58.2291 12.14609
31.9656 14.6164 12.14609
38.0686 7.3443 12.14609
61.643 23.6955 12.14609
22.0857 71.4539 12.14609
26.2205 72.9044 12.14609
51.6732 17.1776 12.14609
21.2889 20.2133 12.14609
95.2026 90.5293 12.14609
35.7481 97.1257 12.14609
97.0806 39.3994 12.14609
73.6611 50.4924 12.14609
35.1535 70.6086 12.14609
80.7698 50.729 12.14609
97.3108 57.82 12.14609
63.8119 26.0212 12.14609
51.6292 37.4529 12.14609
2.1469 96.6722 12.14609
103.1106 83.2736 12.14609
49.1449 22.3659 12.14609
102.9297 48.0592 12.14609
92.7124 33.4453 12.14609
0.6193 91.0377 12.14609
16.7224 69.1113 12.14609
78.2967 50.1808 12.14609
15.0856 70.6386 12.14609
22.9431 70.0987 12.14609
96.0562 52.3857 12.14609
18.7356 77.2891 12.14609
4.4426 63.6871 12.14609
88.3633 87.3681 12.14609
29.2732 5.6917 12.14609
104.1102 44.8822 12.14609
63.4243 4.3429 12.14609
97.3132 81.5365 12.14609
58.9981 26.6128 12.14609
51.539 18.7116 12.14609
10.4334 62.822 12.14609
93.0933 68.7697 12.14609
45.0418 3.8658 12.14609
93.2379 56.4517 12.14609
72.0955 52.6394 12.14609
100.0565 80.1054 12.14609
43.4311 0.4843 12.14609
52.2056 3.4977 12.14609
44.8479 -0.9391 12.14609
62.4332 -0.684 12.14609
3.1184 98.924 12.14609
90.3356 51.1932 12.14609
101.377 48.1816 12.14609
64.2717 31.7627 12.14609
-12.8049 93.8535 12.14609
95.0864 47.4256 12.14609
45.4526 36.121 12.14609
46.5537 103.4177 12.14609
53.915 28.4629 12.14609
102.543 45.6081 12.14609
27.0312 22.0371 12.14609
72.2401 34.2889 12.14609
54.4331 -6.2551 12.14609
76.4125 46.981 12.14609
69.1565 53.343 12.14609
67.8488 53.6384 12.14609
93.9684 87.8762 12.14609
73.2116 57.797 12.14609
50.3352 41.2014 12.14609
60.2628 6.0605 12.14609
9.1569 61.6426 12.14609
50.9668 1.717 12.14609
8.0611 104.093 12.14609
98.2004 50.3921 12.14609
55.7669 1.6852 12.14609
99.3434 90.9979 12.14609
96.0238 29.4057 12.14609
8.1477 101.1634 12.14609
58.126 35.24 12.14609
52.0607 4.6851 12.14609
67.7991 50.1342 12.14609
22.4003 2.9895 12.14609
51.7623 34.8081 12.14609
44.5689 9.75 12.14609
69.2681 55.3133 12.14609
22.6268 64.3936 12.14609
7.6803 61.1857 12.14609
11.4442 66.9869 12.14609
52.3291 3.6705 12.14609
91.9756 47.4725 12.14609
85.525 32.0217 12.14609
9.1707 70.0865 12.14609
47.7428 26.438 12.14609
52.8937 1.339 12.14609
72.0723 49.2863 12.14609
47.1015 12.1757 12.14609
96.2521 73.5638 12.14609
60.1802 30.671 12.14609
25.3366 76.538 12.14609
76.379 48.6237 12.14609
17.3215 22.815 12.14609
