999
47.1287 11.9659
57.3839 0.9502 36.43827
102.0076 93.075 36.43827
40.2335 17.1357 36.43827
23.4089 84.0628 36.43827
60.4719 1.0667 36.43827
47.126 99.3914 36.43827
69.9782 57.1009 36.43827
80.3964 49.7264 36.43827
98.1138 89.594 36.43827
26.4833 65.6457 36.43827
20.5046 21.2685 36.43827
54.7376 29.7596 36.43827
93.9129 43.6355 36.43827
27.6562 5.4902 36.43827
42.4716 105.6496 36.43827
37.4272 33.8061 36.43827
60.9493 37.7343 36.43827
45.4903 38.3462 36.43827
98.0879 44.5657 36.43827
58.6741 1.1796 36.43827
-6.686 94.6391 36.43827
22.6294 -1.9579 36.43827
63.3795 20.1125 36.43827
96.2085 41.8253 36.43827
93.6941 39.0671 36.43827
95.1558 61.2395 36.43827
73.7989 28.6287 36.43827
93.5538 62.1822 36.43827
42.9226 100.4615 36.43827
19.0397 19.3917 36.43827
52.7074 28.2489 36.43827
39.6285 91.4521 36.43827
55.1607 27.7715 36.43827
35.4006 103.6799 36.43827
98.8606 57.9963 36.43827
29.2451 9.0499 36.43827
29.3468 93.7461 36.43827
102.1595 55.9791 36.43827
14.0233 68.3418 36.43827
47.5448 13.9665 36.43827
70.4096 46.4113 36.43827
93.9312 28.9768 36.43827
56.2795 36.0371 36.43827
26.4747 67.9787 36.43827
73.2283 44.0709 36.43827
90.4865 46.0315 36.43827
88.0687 81.4777 36.43827
102.8738 56.4102 36.43827
70.1344 58.5671 36.43827
46.0729 100.678 36.43827
1.7661 66.5446 36.43827
92.412 50.9961 36.43827
89.3668 41.343 36.43827
72.4429 44.8985 36.43827
101.1477 85.2681 36.43827
94.4828 106.1237 36.43827
28.1717 107.4546 36.43827
94.5987 62.0376 36.43827
21.1889 21.267 36.43827
33.8351 99.3235 36.43827
96.9541 82.6989 36.43827
39.196 99.7694 36.43827
62.0243 36.102 36.43827
98.9319 91.3958 36.43827
98.3241 22.4412 36.43827
3.1448 100.72 36.43827
47.2642 16.1804 36.43827
0.3096 68.1954 36.43827
84.6532 51.7406 36.43827
72.0385 47.603 36.43827
90.1236 40.724 36.43827
23.1615 20.5337 36.43827
32.3564 -1.4633 36.43827
100.6297 27.3107 36.43827
95.9041 59.3009 36.43827
92.749 64.7326 36.43827
66.7168 38.698 36.43827
6.3198 96.0864 36.43827
44.7902 101.1589 36.43827
70.6462 49.6735 36.43827
98.4033 39.6451 36.43827
53.589 37.6567 36.43827
53.8048 -5.0553 36.43827
72.4926 42.7909 36.43827
101.602 92.3175 36.43827
24.8641 0.1355 36.43827
15.3124 65.205 36.43827
16.9397 16.157 36.43827
94.1971 38.0204 36.43827
98.567 80.2017 36.43827
67.7055 32.9993 36.43827
28.2891 98.27 36.43827
73.2561 47.9132 36.43827
1.2023 90.7259 36.43827
61.5106 34.0654 36.43827
70.5497 45.0925 36.43827
29.5221 90.7635 36.43827
43.7884 36.8808 36.43827
88.6759 82.3658 36.43827
-0.1009 90.0487 36.43827
67.4955 46.0347 36.43827
63.453 34.6286 36.43827
14.2076 63.0144 36.43827
12.73 75.2001 36.43827
96.1169 76.0362 36.43827
73.3859 52.8201 36.43827
68.5789 56.8701 36.43827
91.1655 36.0648 36.43827
66.0257 55.1875 36.43827
-0.0468 93.7668 36.43827
37.0706 93.0168 36.43827
43.0828 99.6317 36.43827
46.5714 10.174 36.43827
94.3087 39.6383 36.43827
92.9131 56.6287 36.43827
62.5649 23.4331 36.43827
92.5654 91.5305 36.43827
99.1261 78.6323 36.43827
68.7356 47.889 36.43827
25.8989 0.7413 36.43827
21.5395 100.4343 36.43827
98.7715 55.3698 36.43827
28.1449 5.3771 36.43827
94.6583 60.3511 36.43827
31.0449 71.9995 36.43827
77.9078 47.2474 36.43827
47.7278 5.7114 36.43827
105.6501 47.8555 36.43827
100.6854 61.817 36.43827
11.6475 70.8021 36.43827
53.965 12.2967 36.43827
54.7597 1.1902 36.43827
71.8327 48.0379 36.43827
94.6877 57.1733 36.43827
92.4351 33.0022 36.43827
18.9682 67.082 36.43827
96.9343 84.943 36.43827
97.9579 54.2407 36.43827
103.5291 67.906 36.43827
49.0558 10.279 36.43827
32.8361 107.2479 36.43827
49.5265 1.5006 36.43827
97.7943 87.7833 36.43827
7.0214 70.8048 36.43827
53.5826 -3.7128 36.43827
99.7789 45.6905 36.43827
99.7259 57.0659 36.43827
101.7941 49.0832 36.43827
98.3613 42.0392 36.43827
92.634 40.1716 36.43827
54.6465 1.327 36.43827
30.8807 93.5109 36.43827
27.2709 73.9256 36.43827
101.778 67.1686 36.43827
77.9705 58.8491 36.43827
93.2846 41.9379 36.43827
41.1669 5.3004 36.43827
107.2392 85.9448 36.43827
42.2565 98.7398 36.43827
70.1179 52.2878 36.43827
2.5704 90.3092 36.43827
101.0606 82.9382 36.43827
102.2936 85.0217 36.43827
87.5726 32.8781 36.43827
87.1149 58.1702 36.43827
90.6435 28.0536 36.43827
31.7997 5.4917 36.43827
44.2621 15.3855 36.43827
94.6788 63.8911 36.43827
79.533 47.2684 36.43827
98.2007 80.5294 36.43827
99.272 31.5703 36.43827
95.0304 53.2116 36.43827
50.3723 32.2399 36.43827
66.7818 30.0369 36.43827
94.5726 47.3613 36.43827
31.4187 76.5703 36.43827
97.4429 30.1528 36.43827
47.4524 12.1509 36.43827
95.7654 46.8722 36.43827
34.0458 95.0903 36.43827
2.7376 84.0979 36.43827
48.4975 2.4432 36.43827
10.0835 69.723 36.43827
104.0844 32.9988 36.43827
93.6487 25.1273 36.43827
35.0473 98.5367 36.43827
44.7872 36.1398 36.43827
3.5998 89.8159 36.43827
43.0131 -4.6452 36.43827
75.9022 40.5634 36.43827
69.1853 30.9522 36.43827
94.6798 69.1984 36.43827
71.8965 50.0142 36.43827
81.1686 57.7423 36.43827
96.3928 32.1668 36.43827
39.9467 -2.3317 36.43827
60.137 35.2014 36.43827
32.1756 91.0244 36.43827
96.6051 36.0943 36.43827
80.0004 48.0282 36.43827
86.2321 62.729 36.43827
45.9074 18.6439 36.43827
94.4684 44.7163 36.43827
51.545 -0.7619 36.43827
49.9971 19.9155 36.43827
48.2378 10.888 36.43827
101.5683 27.6266 36.43827
77.6289 48.4559 36.43827
64.2784 38.8059 36.43827
35.7306 102.2767 36.43827
35.5571 102.295 36.43827
70.5469 25.0661 36.43827
9.9143 75.8382 36.43827
53.9046 16.3668 36.43827
91.0116 75.887 36.43827
97.0865 83.6094 36.43827
98.7317 39.6579 36.43827
18.7531 32.536 36.43827
-5.5457 98.4014 36.43827
34.0464 97.1856 36.43827
105.6506 92.4297 36.43827
49.2438 -0.5725 36.43827
49.309 3.6922 36.43827
76.5498 52.218 36.43827
33.2241 90.2072 36.43827
40.9431 96.0349 36.43827
97.3283 27.0933 36.43827
31.1128 -2.8096 36.43827
36.4235 4.5159 36.43827
58.5415 3.6684 36.43827
102.9023 68.4164 36.43827
23.527 73.6169 36.43827
70.8564 51.5507 36.43827
8.8648 72.0358 36.43827
39.7266 17.3977 36.43827
61.565 4.5717 36.43827
31.1391 0.2266 36.43827
58.8785 37.4935 36.43827
48.325 36.101 36.43827
95.479 61.1306 36.43827
97.7133 51.9341 36.43827
104.3617 84.8664 36.43827
46.0937 -5.8176 36.43827
62.5325 1.766 36.43827
44.1303 30.8739 36.43827
25.7737 68.9159 36.43827
99.0228 31.9463 36.43827
18.4916 22.031 36.43827
52.4859 17.4578 36.43827
24.3218 77.9732 36.43827
94.9909 83.4209 36.43827
-0.339 97.1979 36.43827
74.5598 39.2546 36.43827
88.7937 67.447 36.43827
3.811 100.5395 36.43827
77.8794 45.0468 36.43827
87.2346 40.5435 36.43827
103.8628 98.4843 36.43827
58.6318 9.4344 36.43827
89.3464 46.1786 36.43827
91.9372 36.8319 36.43827
100.8882 91.1406 36.43827
92.5592 25.4331 36.43827
51.2901 7.6487 36.43827
14.7433 68.1941 36.43827
15.4332 72.9689 36.43827
19.5225 24.6717 36.43827
93.1133 78.1389 36.43827
72.1444 51.2772 36.43827
100.5945 52.9653 36.43827
57.2331 12.7874 36.43827
98.2349 98.4363 36.43827
88.2545 36.066 36.43827
5.2812 65.5492 36.43827
65.211 38.9167 36.43827
90.014 39.915 36.43827
41.6896 94.8028 36.43827
3.0162 107.1796 36.43827
42.6808 88.2098 36.43827
108.1531 76.0691 36.43827
34.7819 91.1147 36.43827
100.8862 48.4618 36.43827
68.3676 27.331 36.43827
42.8352 101.6931 36.43827
22.0389 18.6688 36.43827
95.0373 98.5247 36.43827
98.656 92.6213 36.43827
47.4152 28.2569 36.43827
89.95 80.2132 36.43827
90.4784 41.2284 36.43827
28.241 67.9653 36.43827
36.1694 94.3523 36.43827
100.5649 91.4192 36.43827
93.1284 88.6615 36.43827
18.7218 26.0511 36.43827
35.2297 94.8683 36.43827
36.8108 99.4487 36.43827
7.5677 74.3816 36.43827
100.384 25.6874 36.43827
96.2545 87.1498 36.43827
74.3979 53.0985 36.43827
68.0366 38.8903 36.43827
8.4928 63.9998 36.43827
44.5228 11.8645 36.43827
35.4073 87.2216 36.43827
53.2794 21.4994 36.43827
33.9629 96.8355 36.43827
-0.7351 89.6931 36.43827
76.2244 51.9684 36.43827
94.4551 58.0456 36.43827
82.0477 53.0979 36.43827
46.0043 6.8606 36.43827
90.0385 42.8005 36.43827
8.3117 72.2049 36.43827
34.9317 80.2335 36.43827
44.2937 4.7268 36.43827
17.2669 18.1061 36.43827
16.9754 26.2994 36.43827
92.8093 39.7693 36.43827
31.6341 101.1443 36.43827
15.0509 21.8739 36.43827
33.4349 0.0139 36.43827
35.2228 101.4244 36.43827
88.4465 41.4478 36.43827
-0.171 97.1566 36.43827
44.0031 6.0986 36.43827
58.0725 5.2013 36.43827
45.5397 7.2979 36.43827
29.4417 11.4808 36.43827
97.7455 51.8526 36.43827
59.6709 -1.5476 36.43827
76.0043 50.5809 36.43827
-1.2335 86.0108 36.43827
74.4488 50.3129 36.43827
94.6945 78.572 36.43827
60.5785 6.8128 36.43827
91.14 83.5499 36.43827
89.6611 52.1615 36.43827
97.7624 79.6432 36.43827
29.6205 6.6839 36.43827
69.5886 28.6002 36.43827
94.3452 48.7818 36.43827
93.0102 50.1223 36.43827
45.9242 19.9 36.43827
95.1298 37.6897 36.43827
26.6151 77.1467 36.43827
37.1983 106.347 36.43827
98.3827 22.3334 36.43827
92.942 26.4511 36.43827
12.0587 67.8257 36.43827
54.0368 23.8586 36.43827
47.9812 30.2306 36.43827
70.7664 48.6137 36.43827
62.6603 37.129 36.43827
97.9014 66.9835 36.43827
-4.1255 85.596 36.43827
67.4683 58.2291 36.43827
31.9656 14.6164 36.43827
38.0686 7.3443 36.43827
61.643 23.6955 36.43827
22.0857 71.4539 36.43827
26.2205 72.9044 36.43827
51.6732 17.1776 36.43827
21.2889 20.2133 36.43827
95.2026 90.5293 36.43827
35.7481 97.1257 36.43827
97.0806 39.3994 36.43827
73.6611 50.4924 36.43827
35.1535 70.6086 36.43827
80.7698 50.729 36.43827
97.3108 57.82 36.43827
63.8119 26.0212 36.43827
51.6292 37.4529 36.43827
2.1469 96.6722 36.43827
103.1106 83.2736 36.43827
49.1449 22.3659 36.43827
102.9297 48.0592 36.43827
92.7124 33.4453 36.43827
0.6193 91.0377 36.43827
16.7224 69.1113 36.43827
78.2967 50.1808 36.43827
15.0856 70.6386 36.43827
22.9431 70.0987 36.43827
96.0562 52.3857 36.43827
18.7356 77.2891 36.43827
4.4426 63.6871 36.43827
88.3633 87.3681 36.43827
29.2732 5.6917 36.43827
104.1102 44.8822 36.43827
63.4243 4.3429 36.43827
97.3132 81.5365 36.43827
58.9981 26.6128 36.43827
51.539 18.7116 36.43827
10.4334 62.822 36.43827
93.0933 68.7697 36.43827
45.0418 3.8658 36.43827
93.2379 56.4517 36.43827
72.0955 52.6394 36.43827
100.0565 80.1054 36.43827
43.4311 0.4843 36.43827
52.2056 3.4977 36.43827
44.8479 -0.9391 36.43827
62.4332 -0.684 36.43827
3.1184 98.924 36.43827
90.3356 51.1932 36.43827
101.377 48.1816 36.43827
64.2717 31.7627 36.43827
-12.8049 93.8535 36.43827
95.0864 47.4256 36.43827
45.4526 36.121 36.43827
46.5537 103.4177 36.43827
53.915 28.4629 36.43827
102.543 45.6081 36.43827
27.0312 22.0371 36.43827
72.2401 34.2889 36.43827
54.4331 -6.2551 36.43827
76.4125 46.981 36.43827
69.1565 53.343 36.43827
67.8488 53.6384 36.43827
93.9684 87.8762 36.43827
73.2116 57.797 36.43827
50.3352 41.2014 36.43827
60.2628 6.0605 36.43827
9.1569 61.6426 36.43827
50.9668 1.717 36.43827
8.0611 104.093 36.43827
98.2004 50.3921 36.43827
55.7669 1.6852 36.43827
99.3434 90.9979 36.43827
96.0238 29.4057 36.43827
8.1477 101.1634 36.43827
58.126 35.24 36.43827
52.0607 4.6851 36.43827
67.7991 50.1342 36.43827
22.4003 2.9895 36.43827
51.7623 34.8081 36.43827
44.5689 9.75 36.43827
69.2681 55.3133 36.43827
22.6268 64.3936 36.43827
7.6803 61.1857 36.43827
11.4442 66.9869 36.43827
52.3291 3.6705 36.43827
91.9756 47.4725 36.43827
85.525 32.0217 36.43827
9.1707 70.0865 36.43827
47.7428 26.438 36.43827
52.8937 1.339 36.43827
72.0723 49.2863 36.43827
47.1015 12.1757 36.43827
96.2521 73.5638 36.43827
60.1802 30.671 36.43827
25.3366 76.538 36.43827
76.379 48.6237 36.43827
17.3215 22.815 36.43827
