441
0 0
20 8 0.76
20 9 0.76
20 10 0.76
20 11 0.76
20 12 0.76
20 13 0.76
20 14 0.76
20 15 0.76
20 16 0.76
20 17 0.76
20 18 0.76
20 19 0.76
20 20 0.76
20 21 0.76
20 22 0.76
20 23 0.76
20 24 0.76
20 25 0.76
20 26 0.76
20 27 0.76
20 28 0.76
20 29 0.76
20 30 0.76
20 31 0.76
20 35 0.76
21 3 0.76
21 6 0.76
21 32 0.76
22 3 0.76
22 4.7 0.76
22 6 0.76
22 32 0.76
23 3 0.76
23 6 0.76
23 34 0.76
24 3 0.76
24 6 0.76
24 21 0.76
25 3 0.76
25 8 0.76
26 4 0.76
26 5 0.76
26 8 0.76
26 9 0.76
26 10 0.76
26 11 0.76
26 12 0.76
26 13 0.76
26 14 0.76
26 15 0.76
26 16 0.76
26 17 0.76
26 18 0.76
26 19 0.76
26 20 0.76
26 21 0.76
26 22 0.76
26 23 0.76
26 24 0.76
26 25 0.76
26 26 0.76
26 27 0.76
26 28 0.76
26 29 0.76
26 30 0.76
26 31 0.76
26 34 0.76
27 7 0.76
27 8 0.76
27 9 0.76
27 10 0.76
27 11 0.76
27 12 0.76
27 13 0.76
27 14 0.76
27 15 0.76
27 16 0.76
27 17 0.76
27 18 0.76
27 19 0.76
27 20 0.76
27 21 0.76
27 22 0.76
27 23 0.76
27 25 0.76
27 26 0.76
27 27 0.76
27 28 0.76
27 29 0.76
27 30 0.76
27 31 0.76
27 32 0.76
27 33 0.76
27 34 0.76
27 35 0.76
27 36 0.76
27 37 0.76
27 38 0.76
28 9 0.76
28 11.3 0.76
29 4 0.76
29 5 0.76
29 14 0.76
29 24 0.76
29 30 0.76
30 7 0.76
30 8 0.76
30 9 0.76
30 10 0.76
30 11 0.76
30 12 0.76
30 13 0.76
30 15 0.76
30 16 0.76
30 17 0.76
30 18 0.76
30 19 0.76
30 20 0.76
30 21 0.76
30 22 0.76
30 23 0.76
30 25 0.76
30 26 0.76
30 27 0.76
30 28 0.76
30 29 0.76
30 30 0.76
30 31 0.76
30 32 0.76
30 33 0.76
30 34 0.76
30 35 0.76
30 36 0.76
30 37 0.76
30 38 0.76
1.5 35 0.76
1.5 35.5 0.76
4.7 25.5 0.76
4.7 33.5 0.76
4.7 34.5 0.76
5.4 23.3 0.76
5.4 24.3 0.76
6.2 36.5 0.76
6.2 37.1 0.76
7.5 25.5 0.76
8.5 5.2 0.76
8.5 7 0.76
8.5 22.8 0.76
9.4 7.4 0.76
9.5 22.2 0.76
9.1 26 0.76
10.5 10.5 0.76
11.5 13.5 0.76
11.7 22.8 0.76
12.2 22.1 0.76
13.5 7.5 0.76
13.5 17 0.76
13.5 21.4 0.76
14.5 7.7 0.76
15.5 3 0.76
15.5 5 0.76
15.5 18.5 0.76
16.5 10.5 0.76
16.9 26.8 0.76
17.1 3.1 0.76
17.1 5.1 0.76
17.5 7.5 0.76
17.9 25.8 0.76
17.2 26.1 0.76
17.9 33.3 0.76
17.2 34.1 0.76
18.3 27 0.76
18.3 28 0.76
18.3 34.5 0.76
20.6 16.5 0.76
20.5 31.5 0.76
21.7 19 0.76
21.1 20 0.76
21.2 27.5 0.76
21.5 32.5 0.76
22.9 14 0.76
22.2 28.2 0.76
22.8 32.5 0.76
23.9 13 0.76
23.2 15 0.76
24.5 7.1 0.76
26.2 36.5 0.76
27.5 5.2 0.76
27.6 23.6 0.76
28.5 22 0.76
28.5 27 0.76
28.5 33.5 0.76
29.3 9.5 0.76
29.5 17.5 0.76
29.5 20.5 0.76
5.2 32 0.76
23 35 0.76
23.2 31.5 0.76
5.3 21 0.76
25.5 7.1 0.76
7.5 4.9 0.76
