492
0 0
28.943 30.475 0.74904
28.943 30.03 0.74904
29.07 29.713 0.74904
30.277 30.475 0.74904
27.927 28.125 0.74904
22.276 28.125 0.74904
25.832 27.998 0.74904
25.959 27.744 0.74904
25.07 27.744 0.74904
27.229 27.554 0.74904
26.149 27.49 0.74904
28.88 27.3 0.74904
32.118 27.3 0.74904
31.42 27.173 0.74904
27.546 26.982 0.74904
24.562 26.982 0.74904
25.705 26.22 0.74904
27.229 26.22 0.74904
33.642 26.22 0.74904
29.007 26.157 0.74904
31.356 26.03 0.74904
27.102 25.966 0.74904
27.165 25.458 0.74904
28.88 25.331 0.74904
28.499 25.141 0.74904
22.974 25.141 0.74904
26.086 24.95 0.74904
32.245 24.887 0.74904
26.911 24.76 0.74904
28.753 24.379 0.74904
25.006 24.188 0.74904
24.308 23.998 0.74904
28.753 23.998 0.74904
31.293 23.68 0.74904
25.832 23.68 0.74904
24.943 23.68 0.74904
27.8 23.617 0.74904
23.355 23.553 0.74904
26.149 23.172 0.74904
29.261 23.045 0.74904
28.054 22.918 0.74904
25.832 22.918 0.74904
28.245 22.855 0.74904
28.626 22.791 0.74904
27.991 22.601 0.74904
26.911 22.601 0.74904
27.546 22.537 0.74904
29.134 22.537 0.74904
23.482 22.41 0.74904
29.07 22.347 0.74904
31.356 22.347 0.74904
29.261 22.283 0.74904
34.341 22.029 0.74904
28.816 21.902 0.74904
26.022 21.902 0.74904
27.102 21.648 0.74904
27.927 21.458 0.74904
28.245 21.331 0.74904
24.244 21.077 0.74904
28.689 21.013 0.74904
34.341 21.013 0.74904
26.149 20.886 0.74904
30.785 20.823 0.74904
25.895 20.759 0.74904
24.879 20.632 0.74904
27.356 20.632 0.74904
34.468 20.442 0.74904
33.515 20.315 0.74904
26.276 20.188 0.74904
26.975 20.061 0.74904
24.879 19.934 0.74904
26.848 19.743 0.74904
24.625 19.68 0.74904
31.356 19.68 0.74904
33.96 19.68 0.74904
27.483 19.616 0.74904
27.229 19.616 0.74904
32.309 19.553 0.74904
29.705 19.426 0.74904
24.752 19.362 0.74904
25.133 19.235 0.74904
29.261 19.172 0.74904
24.943 19.108 0.74904
26.149 19.045 0.74904
25.197 18.918 0.74904
25.895 18.918 0.74904
34.087 18.918 0.74904
36.436 18.918 0.74904
27.864 18.854 0.74904
26.594 18.854 0.74904
24.943 18.791 0.74904
29.578 18.791 0.74904
34.595 18.791 0.74904
30.531 18.664 0.74904
27.737 18.664 0.74904
27.102 18.664 0.74904
32.372 18.537 0.74904
33.261 18.537 0.74904
27.356 18.473 0.74904
24.943 18.346 0.74904
32.69 18.346 0.74904
33.071 18.346 0.74904
33.642 18.346 0.74904
26.721 18.283 0.74904
33.515 18.219 0.74904
34.722 18.219 0.74904
28.689 18.156 0.74904
28.118 18.092 0.74904
33.515 18.029 0.74904
32.944 17.965 0.74904
25.451 17.965 0.74904
31.102 17.775 0.74904
31.61 17.775 0.74904
32.817 17.775 0.74904
33.388 17.584 0.74904
29.959 17.584 0.74904
31.991 17.203 0.74904
30.023 17.203 0.74904
26.34 17.203 0.74904
25.07 17.076 0.74904
29.642 17.076 0.74904
30.594 17.076 0.74904
30.975 17.076 0.74904
36.436 17.076 0.74904
28.054 17.013 0.74904
25.832 16.949 0.74904
30.785 16.949 0.74904
28.943 16.886 0.74904
31.483 16.822 0.74904
32.182 16.632 0.74904
31.991 16.632 0.74904
27.292 16.632 0.74904
29.515 16.505 0.74904
24.308 16.441 0.74904
25.07 16.314 0.74904
35.992 16.314 0.74904
31.356 16.251 0.74904
30.785 16.251 0.74904
30.594 16.251 0.74904
27.737 16.251 0.74904
29.134 16.187 0.74904
33.071 16.187 0.74904
31.356 16.06 0.74904
30.15 16.06 0.74904
24.244 15.997 0.74904
28.308 15.933 0.74904
32.944 15.933 0.74904
31.293 15.806 0.74904
33.769 15.679 0.74904
26.149 15.679 0.74904
29.324 15.489 0.74904
30.462 15.473 0.74904
30.722 15.473 0.74904
30.982 15.473 0.74904
31.242 15.473 0.74904
31.502 15.473 0.74904
31.762 15.473 0.74904
32.022 15.473 0.74904
32.282 15.473 0.74904
32.542 15.473 0.74904
32.802 15.473 0.74904
33.062 15.473 0.74904
33.322 15.473 0.74904
33.582 15.473 0.74904
27.229 15.362 0.74904
30.657 15.246 0.74904
31.112 15.246 0.74904
31.372 15.246 0.74904
31.632 15.246 0.74904
31.892 15.246 0.74904
32.152 15.246 0.74904
32.412 15.246 0.74904
32.672 15.246 0.74904
32.932 15.246 0.74904
33.452 15.246 0.74904
24.371 15.235 0.74904
29.642 15.108 0.74904
27.419 15.044 0.74904
24.308 15.044 0.74904
34.135 14.986 0.74904
29.975 14.921 0.74904
28.245 14.854 0.74904
30.202 14.791 0.74904
33.907 14.791 0.74904
34.135 14.726 0.74904
28.372 14.663 0.74904
26.086 14.663 0.74904
29.975 14.661 0.74904
31.047 14.661 0.74904
31.307 14.661 0.74904
31.567 14.661 0.74904
31.827 14.661 0.74904
32.087 14.661 0.74904
32.347 14.661 0.74904
32.607 14.661 0.74904
32.867 14.661 0.74904
33.127 14.661 0.74904
34.135 14.466 0.74904
30.787 14.466 0.74904
31.177 14.433 0.74904
31.437 14.433 0.74904
31.697 14.433 0.74904
31.957 14.433 0.74904
32.217 14.433 0.74904
32.477 14.433 0.74904
32.737 14.433 0.74904
29.007 14.409 0.74904
26.911 14.409 0.74904
29.975 14.401 0.74904
33.322 14.401 0.74904
24.371 14.346 0.74904
33.907 14.336 0.74904
33.095 14.271 0.74904
30.202 14.271 0.74904
25.832 14.219 0.74904
30.787 14.206 0.74904
34.135 14.206 0.74904
32.835 14.173 0.74904
31.275 14.173 0.74904
29.975 14.141 0.74904
33.322 14.141 0.74904
32.372 14.092 0.74904
31.991 14.092 0.74904
31.015 14.076 0.74904
33.907 14.076 0.74904
34.404 14.028 0.74904
29.515 14.028 0.74904
30.202 14.011 0.74904
33.095 14.011 0.74904
34.135 13.946 0.74904
30.787 13.946 0.74904
31.61 13.901 0.74904
29.975 13.881 0.74904
33.322 13.881 0.74904
29.388 13.838 0.74904
28.753 13.838 0.74904
31.015 13.816 0.74904
33.907 13.816 0.74904
31.399 13.754 0.74904
30.202 13.751 0.74904
33.095 13.751 0.74904
34.135 13.686 0.74904
30.787 13.686 0.74904
27.991 13.647 0.74904
35.992 13.647 0.74904
33.322 13.621 0.74904
29.975 13.621 0.74904
31.015 13.556 0.74904
33.907 13.556 0.74904
32.69 13.52 0.74904
29.197 13.52 0.74904
28.372 13.52 0.74904
30.202 13.491 0.74904
33.095 13.491 0.74904
28.753 13.457 0.74904
30.787 13.426 0.74904
34.135 13.426 0.74904
34.849 13.393 0.74904
29.705 13.393 0.74904
29.975 13.361 0.74904
33.322 13.361 0.74904
29.134 13.33 0.74904
31.015 13.296 0.74904
33.907 13.296 0.74904
33.095 13.231 0.74904
32.436 13.231 0.74904
30.202 13.231 0.74904
29.578 13.203 0.74904
31.547 13.203 0.74904
30.787 13.166 0.74904
34.135 13.166 0.74904
36.119 13.139 0.74904
33.322 13.101 0.74904
29.975 13.101 0.74904
31.015 13.036 0.74904
33.907 13.036 0.74904
33.095 12.971 0.74904
30.202 12.971 0.74904
28.499 12.949 0.74904
28.753 12.949 0.74904
29.007 12.949 0.74904
35.42 12.949 0.74904
34.135 12.906 0.74904
30.787 12.906 0.74904
31.737 12.885 0.74904
33.322 12.841 0.74904
29.975 12.841 0.74904
31.015 12.776 0.74904
33.907 12.776 0.74904
33.095 12.711 0.74904
30.202 12.711 0.74904
27.673 12.695 0.74904
30.787 12.646 0.74904
34.135 12.646 0.74904
26.022 12.631 0.74904
31.275 12.613 0.74904
32.835 12.613 0.74904
33.322 12.581 0.74904
29.975 12.581 0.74904
28.816 12.568 0.74904
27.927 12.568 0.74904
25.578 12.568 0.74904
31.015 12.516 0.74904
33.907 12.516 0.74904
34.785 12.504 0.74904
30.202 12.451 0.74904
29.197 12.441 0.74904
28.181 12.441 0.74904
25.197 12.441 0.74904
30.787 12.386 0.74904
34.135 12.386 0.74904
32.932 12.353 0.74904
32.672 12.353 0.74904
32.412 12.353 0.74904
32.152 12.353 0.74904
31.892 12.353 0.74904
31.632 12.353 0.74904
31.372 12.353 0.74904
29.975 12.321 0.74904
33.322 12.321 0.74904
28.816 12.25 0.74904
30.982 12.126 0.74904
31.242 12.126 0.74904
31.502 12.126 0.74904
31.762 12.126 0.74904
32.022 12.126 0.74904
32.282 12.126 0.74904
32.542 12.126 0.74904
32.802 12.126 0.74904
33.062 12.126 0.74904
34.135 12.126 0.74904
25.895 12.123 0.74904
25.705 12.123 0.74904
29.975 12.061 0.74904
30.202 11.996 0.74904
33.907 11.996 0.74904
34.595 11.996 0.74904
34.849 11.996 0.74904
26.594 11.933 0.74904
34.135 11.866 0.74904
29.388 11.804 0.74904
29.975 11.801 0.74904
30.657 11.541 0.74904
31.177 11.541 0.74904
31.437 11.541 0.74904
31.697 11.541 0.74904
31.957 11.541 0.74904
32.217 11.541 0.74904
32.477 11.541 0.74904
32.737 11.541 0.74904
32.997 11.541 0.74904
33.452 11.541 0.74904
29.261 11.425 0.74904
30.527 11.313 0.74904
30.787 11.313 0.74904
31.047 11.313 0.74904
31.307 11.313 0.74904
31.567 11.313 0.74904
31.827 11.313 0.74904
32.087 11.313 0.74904
32.347 11.313 0.74904
32.607 11.313 0.74904
32.867 11.313 0.74904
33.127 11.313 0.74904
33.387 11.313 0.74904
33.647 11.313 0.74904
27.419 11.298 0.74904
28.626 11.234 0.74904
30.658 10.98 0.74904
30.34 10.917 0.74904
28.753 10.79 0.74904
27.927 10.409 0.74904
29.007 10.282 0.74904
28.372 10.218 0.74904
29.451 10.155 0.74904
28.626 10.091 0.74904
29.388 8.313 0.74904
30.721 9.329 0.74904
30.594 9.52 0.74904
30.34 9.647 0.74904
30.658 9.71 0.74904
30.912 9.901 0.74904
32.055 9.837 0.74904
34.087 8.758 0.74904
34.595 9.202 0.74904
35.103 10.155 0.74904
33.642 10.155 0.74904
33.833 10.282 0.74904
34.976 10.282 0.74904
33.96 10.536 0.74904
32.944 10.536 0.74904
35.166 10.726 0.74904
32.182 10.98 0.74904
35.674 11.044 0.74904
35.547 11.234 0.74904
33.96 11.234 0.74904
35.484 11.425 0.74904
35.293 11.552 0.74904
34.087 11.615 0.74904
34.722 11.742 0.74904
36.944 13.012 0.74904
37.452 12.758 0.74904
37.452 10.218 0.74904
