399
2.28315 35.5085
84.0931 75.7357 1.9910618
44.9959 88.3516 1.9910618
72.565 40.2263 1.9910618
88.2698 14.9994 1.9910618
42.987 22.9253 1.9910618
98.0879 82.1977 1.9910618
57.8122 54.5104 1.9910618
54.169 81.8375 1.9910618
50.9211 16.4053 1.9910618
87.5589 25.1226 1.9910618
10.1219 82.045 1.9910618
48.5894 0.54797 1.9910618
13.4 22.8874 1.9910618
16.7243 94.3593 1.9910618
15.6372 44.5891 1.9910618
26.7979 6.90196 1.9910618
47.6475 71.1843 1.9910618
45.6946 80.9262 1.9910618
21.7245 2.01127 1.9910618
16.5471 81.1813 1.9910618
38.1612 45.7549 1.9910618
31.0765 22.0815 1.9910618
0.219756 2.58493 1.9910618
13.5318 57.9262 1.9910618
25.7714 33.2927 1.9910618
67.8108 54.6502 1.9910618
17.6011 61.1721 1.9910618
56.0389 33.1015 1.9910618
41.6783 52.1535 1.9910618
85.2354 42.0312 1.9910618
85.0689 32.1301 1.9910618
74.5771 5.70821 1.9910618
10.4725 58.878 1.9910618
6.43447 8.70233 1.9910618
41.7205 19.4188 1.9910618
88.4474 55.9131 1.9910618
86.8707 18.0065 1.9910618
26.2003 42.5604 1.9910618
66.9764 66.2314 1.9910618
42.0178 3.44287 1.9910618
42.4972 23.9973 1.9910618
61.5069 0.482106 1.9910618
96.7473 23.5618 1.9910618
18.064 96.3276 1.9910618
15.3897 25.3897 1.9910618
13.8308 54.4775 1.9910618
2.38826 24.0295 1.9910618
70.1018 4.34543 1.9910618
95.1537 79.2325 1.9910618
19.0116 0.977048 1.9910618
34.7579 99.7518 1.9910618
33.1085 0.882753 1.9910618
54.7387 20.4852 1.9910618
77.6794 29.1288 1.9910618
75.6586 91.7899 1.9910618
17.2306 77.2747 1.9910618
8.57052 3.36732 1.9910618
90.4883 12.6216 1.9910618
8.75416 38.928 1.9910618
2.19732 10.251 1.9910618
41.7302 58.1199 1.9910618
20.5641 47.7219 1.9910618
48.6743 62.5481 1.9910618
37.2177 7.79249 1.9910618
11.7937 48.0467 1.9910618
29.5533 92.3189 1.9910618
87.9339 96.7331 1.9910618
88.9914 10.7701 1.9910618
63.6977 85.2552 1.9910618
38.2491 9.61738 1.9910618
13.4598 41.6191 1.9910618
75.9957 81.402 1.9910618
4.45069 94.0863 1.9910618
24.4594 47.3987 1.9910618
64.2573 58.953 1.9910618
22.8193 53.7552 1.9910618
64.5769 3.66176 1.9910618
88.1955 43.6361 1.9910618
68.0574 15.6194 1.9910618
81.1997 46.621 1.9910618
96.3481 58.4969 1.9910618
31.2678 61.1344 1.9910618
85.3959 62.1638 1.9910618
51.8363 98.9629 1.9910618
27.2482 20.2425 1.9910618
76.2214 75.1456 1.9910618
64.8783 60.379 1.9910618
78.3667 74.2083 1.9910618
39.9475 19.2268 1.9910618
3.24988 93.8751 1.9910618
81.4209 43.6493 1.9910618
29.1053 29.2049 1.9910618
60.7013 1.36116 1.9910618
9.27453 43.3967 1.9910618
76.9072 18.2917 1.9910618
17.5856 40.8861 1.9910618
34.4656 38.8185 1.9910618
22.7183 34.3604 1.9910618
49.1148 32.8614 1.9910618
2.55217 66.9796 1.9910618
78.906 18.0381 1.9910618
98.0725 73.509 1.9910618
5.81823 20.7452 1.9910618
19.5262 30.4483 1.9910618
54.3707 99.6057 1.9910618
55.717 37.8511 1.9910618
25.6513 60.6643 1.9910618
80.5435 37.2793 1.9910618
46.2037 41.7062 1.9910618
81.8209 62.9891 1.9910618
41.546 82.3742 1.9910618
20.3288 28.022 1.9910618
32.5896 90.759 1.9910618
51.2472 90.6526 1.9910618
82.6909 80.2719 1.9910618
37.4105 49.4356 1.9910618
59.9164 61.9972 1.9910618
32.7353 38.4372 1.9910618
36.0033 17.5038 1.9910618
80.9911 75.8316 1.9910618
26.0672 21.3383 1.9910618
93.4248 68.5015 1.9910618
17.6023 36.5196 1.9910618
60.6972 35.5066 1.9910618
66.7645 81.0279 1.9910618
85.2864 82.465 1.9910618
74.632 5.60444 1.9910618
9.35555 53.1101 1.9910618
81.8774 60.6902 1.9910618
74.6616 49.1772 1.9910618
23.1083 96.0553 1.9910618
68.3546 93.0491 1.9910618
43.1006 68.5786 1.9910618
70.983 56.1077 1.9910618
45.2184 66.3382 1.9910618
38.4806 81.2568 1.9910618
88.6343 0.494442 1.9910618
5.25835 27.1001 1.9910618
15.2733 95.1553 1.9910618
80.8889 76.3527 1.9910618
77.5352 78.0347 1.9910618
17.8085 51.9553 1.9910618
98.8743 25.646 1.9910618
11.4258 37.7412 1.9910618
23.6126 49.4214 1.9910618
31.4339 43.8079 1.9910618
27.3595 17.3028 1.9910618
4.99968 74.2733 1.9910618
0.642906 35.395 1.9910618
54.0007 52.8659 1.9910618
78.6058 43.2582 1.9910618
99.5164 7.77478 1.9910618
50.9984 83.4341 1.9910618
89.036 30.7257 1.9910618
30.4468 53.5688 1.9910618
47.3917 2.23053 1.9910618
86.8559 48.4797 1.9910618
9.17265 66.1356 1.9910618
61.6789 74.8507 1.9910618
41.4131 74.8199 1.9910618
23.6206 68.344 1.9910618
97.4766 17.1802 1.9910618
73.2088 32.0501 1.9910618
33.4192 59.483 1.9910618
56.1254 1.40532 1.9910618
3.30116 54.5758 1.9910618
45.1636 79.7971 1.9910618
19.7287 0.198716 1.9910618
23.6339 40.0124 1.9910618
74.7866 36.0265 1.9910618
43.0779 81.6476 1.9910618
2.1823 25.6845 1.9910618
34.4638 23.0393 1.9910618
75.4786 92.9344 1.9910618
25.7178 17.895 1.9910618
23.3293 78.9181 1.9910618
10.9638 55.5178 1.9910618
81.8496 38.8539 1.9910618
43.8962 13.6901 1.9910618
34.4937 83.7515 1.9910618
92.0634 46.0336 1.9910618
95.0473 3.39817 1.9910618
12.3803 91.1149 1.9910618
82.6839 23.4883 1.9910618
96.7716 16.6523 1.9910618
76.3859 55.8636 1.9910618
47.7087 83.4773 1.9910618
18.9042 62.1271 1.9910618
50.0418 88.5256 1.9910618
80.7777 87.9354 1.9910618
0.613562 12.2624 1.9910618
68.0526 97.9535 1.9910618
75.2455 17.3084 1.9910618
74.0572 35.987 1.9910618
49.4045 19.961 1.9910618
22.5447 55.6169 1.9910618
78.2186 68.7569 1.9910618
55.9929 17.1432 1.9910618
46.3399 71.17 1.9910618
9.96077 19.2347 1.9910618
25.7615 81.4539 1.9910618
4.28894 92.6489 1.9910618
17.2907 17.3232 1.9910618
48.3206 81.4332 1.9910618
53.7144 89.3849 1.9910618
0.299018 97.3272 1.9910618
28.6889 43.6077 1.9910618
3.44571 28.2052 1.9910618
38.2173 22.874 1.9910618
40.7053 85.7824 1.9910618
95.7659 2.55349 1.9910618
53.4254 44.9898 1.9910618
89.1084 77.1611 1.9910618
60.9907 71.4945 1.9910618
80.0506 36.8529 1.9910618
0.65945 19.6999 1.9910618
12.2621 43.6923 1.9910618
51.793 64.9464 1.9910618
23.5387 4.13129 1.9910618
60.356 72.3736 1.9910618
91.0373 94.8618 1.9910618
49.8328 92.6571 1.9910618
54.8665 95.2849 1.9910618
77.911 9.90186 1.9910618
58.2097 7.56071 1.9910618
21.4744 8.21886 1.9910618
56.0439 62.2937 1.9910618
69.3672 55.5594 1.9910618
9.0496 1.67955 1.9910618
76.05 41.1841 1.9910618
62.6521 52.6724 1.9910618
99.5853 23.4577 1.9910618
91.8947 87.6684 1.9910618
98.9579 4.73211 1.9910618
37.7688 31.4408 1.9910618
96.1419 41.3034 1.9910618
82.5413 70.9361 1.9910618
82.7455 58.0479 1.9910618
3.57801 99.0366 1.9910618
62.0154 28.1819 1.9910618
10.9524 12.0779 1.9910618
73.8931 82.0767 1.9910618
27.4222 25.8428 1.9910618
8.25408 64.3565 1.9910618
59.2712 76.4167 1.9910618
72.4782 47.1166 1.9910618
77.8131 90.2453 1.9910618
88.5712 66.6382 1.9910618
2.68873 16.3883 1.9910618
74.1314 97.2935 1.9910618
16.576 71.2313 1.9910618
25.6231 12.6549 1.9910618
92.7385 89.9534 1.9910618
52.4925 5.37248 1.9910618
7.21925 42.3799 1.9910618
36.723 86.3354 1.9910618
34.9224 79.9328 1.9910618
12.7116 4.29147 1.9910618
58.7637 13.9566 1.9910618
